mp_id,split,lattice_matched,length_rmse,angle_mae,pred_valid,gt_valid,n_atoms,pred_len_max,pred_len_mean,gt_len_mean,is_ionic,quality_tier,element
1096902,test,False,718.8037109375,35.73203659057617,True,True,80,1230.8170166015625,542.20556640625,12.969780921936035,False,C,Fe
1097023,test,False,3.8944616317749023,19.41328239440918,True,True,104,16.446243286132812,11.924957275390625,14.008468627929688,False,A,Fe
1097037,test,False,4.113387107849121,24.768869400024414,True,True,100,20.46731948852539,13.747188568115234,12.715850830078125,False,A,Ce
1099661,test,False,3373.348388671875,25.575241088867188,True,True,76,4858.2158203125,2954.880859375,16.665861129760742,False,A,Fe
1099692,test,False,2.867654323577881,44.08280944824219,True,True,74,17.54185676574707,11.753962516784668,10.060200691223145,False,C,Fe
1099862,test,False,4.106225490570068,30.128049850463867,True,True,66,17.468828201293945,11.04373836517334,14.891451835632324,False,A,Co
1099892,test,False,146.06993103027344,83.1952896118164,True,True,76,270.98345947265625,100.2537612915039,12.096070289611816,False,A,Fe
1101128,test,False,3.8523058891296387,0.19759877026081085,True,True,76,10.765172958374023,9.922907829284668,10.920001029968262,False,C,Fe
1101225,test,False,153.25677490234375,52.30778503417969,True,True,76,271.8929443359375,127.630126953125,11.719555854797363,False,A,Fe
1101241,test,False,2.0867576599121094,15.491129875183105,True,True,84,13.612521171569824,11.411553382873535,10.994606018066406,False,B,Fe
1101512,test,False,3814.463623046875,84.8927230834961,True,True,92,4877.9501953125,3497.718017578125,15.056214332580566,False,B,Fe
1101558,test,False,3.9723503589630127,20.48466682434082,True,True,76,13.161836624145508,10.905509948730469,14.323738098144531,False,A,Fe
1101560,test,False,313.69580078125,97.69364166259766,True,True,60,392.3555603027344,299.0566711425781,11.465415954589844,False,A,Fe
1101655,test,False,2.6232359409332275,16.609296798706055,True,True,64,11.427626609802246,10.908461570739746,10.640032768249512,False,A,Fe
1101699,test,False,3.2740530967712402,0.21567027270793915,True,True,60,16.398601531982422,10.147743225097656,10.281256675720215,False,A,Fe
1101708,test,False,0.803130030632019,7.016441345214844,True,True,64,12.89829158782959,10.63796329498291,10.989876747131348,False,A,Fe
1102092,test,False,452.5931091308594,79.54427337646484,True,True,64,766.9097290039062,367.5683288574219,11.206295013427734,False,C,Fe
1103214,test,False,3.7707321643829346,8.027874946594238,True,True,112,19.053585052490234,13.323103904724121,13.434351921081543,False,A,Fe
1103684,test,True,0.7475460171699524,0.23442332446575165,True,True,64,11.924690246582031,9.508952140808105,9.149059295654297,False,C,Fe
1103957,test,False,1.2996735572814941,9.788810729980469,True,True,64,10.508781433105469,8.810524940490723,8.980528831481934,False,C,Fe
1104227,test,False,4.636638641357422,30.14812660217285,True,True,70,18.221567153930664,10.741774559020996,9.229480743408203,False,B,Fe
1104448,test,True,1.8749940395355225,3.41778302192688,True,True,92,13.739888191223145,10.805878639221191,11.074908256530762,False,A,Fe
1104530,test,False,13.15161418914795,14.590567588806152,True,True,84,32.137298583984375,14.527427673339844,9.476044654846191,False,A,Fe
1120760,test,False,2.1994540691375732,3.134333372116089,True,True,72,16.020835876464844,10.610154151916504,10.462191581726074,False,A,Fe
1121875,test,False,2.5419728755950928,11.962702751159668,True,True,72,18.471837997436523,12.354877471923828,10.60909652709961,False,C,Fe
1147563,test,False,995.0572509765625,24.593435287475586,True,True,148,1689.4139404296875,773.1560668945312,14.195977210998535,False,A,Fe
1147585,test,False,1.848297357559204,7.578208923339844,True,True,68,16.863439559936523,11.63390064239502,12.004960060119629,False,C,Fe
1176487,test,False,2.3627452850341797,12.423591613769531,True,True,60,12.96845817565918,10.787327766418457,10.753878593444824,False,A,Co
1176492,test,False,23.12273597717285,83.28491973876953,True,True,100,11.296650886535645,10.856395721435547,31.321487426757812,False,C,Co
1176725,test,False,3.1786646842956543,6.2113776206970215,True,True,70,9.602840423583984,9.298089027404785,9.361004829406738,False,A,Fe
1176887,test,False,3.185472249984741,38.924198150634766,True,True,64,16.311769485473633,11.255454063415527,14.082379341125488,False,A,Fe
1177108,test,False,3.1836957931518555,10.731915473937988,True,True,100,16.01360511779785,11.1550931930542,12.396740913391113,False,A,Fe
1177119,test,False,2.757026195526123,12.620945930480957,True,True,114,17.399864196777344,11.24482250213623,12.582064628601074,False,C,Fe
1177227,test,False,1.7897106409072876,8.31866455078125,True,True,88,13.011556625366211,12.190325736999512,10.50445556640625,False,B,Fe
1177302,test,False,2.132563829421997,6.8101806640625,True,True,96,18.951772689819336,12.376945495605469,11.918831825256348,False,A,Fe
1177322,test,False,1868.6575927734375,64.2931900024414,True,True,64,3161.8681640625,1411.6904296875,10.61579418182373,False,C,Fe
1177403,test,True,1.2732162475585938,5.2151970863342285,True,True,60,18.147798538208008,10.257705688476562,9.815027236938477,False,B,Fe
1177422,test,False,4.1888532638549805,26.383047103881836,True,True,88,20.242759704589844,12.475665092468262,11.05834674835205,False,C,Fe
1177446,test,False,1.3657381534576416,8.956169128417969,True,True,88,13.447049140930176,10.483439445495605,10.232584953308105,False,A,Fe
1177469,test,False,1.6401628255844116,22.9038028717041,True,True,108,16.819093704223633,12.971745491027832,12.68274974822998,False,A,Fe
1177501,test,False,2.688014268875122,20.461122512817383,True,True,72,16.822559356689453,11.358202934265137,11.308728218078613,False,C,Fe
1177593,test,False,2.7409119606018066,9.244135856628418,True,True,80,19.058740615844727,11.858553886413574,10.251578330993652,False,A,Co
1177776,test,False,11.906744003295898,19.6531925201416,True,True,112,36.0224723815918,17.17534637451172,13.649284362792969,True,C,Li
1177839,test,False,4.457571029663086,16.27238655090332,True,True,100,19.26629638671875,12.134236335754395,11.037739753723145,False,A,Fe
1177968,test,False,1.867222785949707,14.585426330566406,True,True,84,15.593688011169434,11.273796081542969,10.97104263305664,False,A,Fe
1178106,test,False,2.419766664505005,20.000503540039062,True,True,88,13.991122245788574,11.441716194152832,11.536239624023438,False,A,Fe
1178122,test,True,2.2694199085235596,0.46382904052734375,True,True,104,14.325077056884766,11.328078269958496,11.558780670166016,False,A,Fe
1178151,test,False,733.9378662109375,73.70836639404297,True,True,112,1253.37841796875,562.2472534179688,11.185470581054688,False,A,Co
