lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch
,539,1.5387202501296997,0.7044798135757446,0.8342404365539551,1,,,
0.0001,549,,,,,,,
,549,1.688058614730835,0.8458545804023743,0.8422039747238159,1,,,
0.0001,559,,,,,,,
,559,1.4648369550704956,0.7022807598114014,0.7625561952590942,1,,,
0.0001,569,,,,,,,
,569,1.7209994792938232,0.9057939052581787,0.8152056336402893,1,,,
0.0001,579,,,,,,,
,579,1.7775044441223145,0.993498682975769,0.7840057015419006,1,,,
0.0001,589,,,,,,,
,589,1.598778486251831,0.7894798517227173,0.8092986941337585,1,,,
0.0001,599,,,,,,,
,599,1.8506190776824951,1.0704562664031982,0.7801628708839417,1,,,
0.0001,609,,,,,,,
,609,1.689645767211914,0.8335410356521606,0.8561046719551086,1,,,
0.0001,619,,,,,,,
,619,1.3310316801071167,0.5915436744689941,0.7394880056381226,1,,,
0.0001,629,,,,,,,
,629,1.6487622261047363,0.7929384708404541,0.855823814868927,1,,,
0.0001,639,,,,,,,
,639,1.4877973794937134,0.7192100882530212,0.7685872912406921,1,,,
0.0001,649,,,,,,,
,649,2.0230679512023926,1.1203758716583252,0.9026920795440674,1,,,
0.0001,659,,,,,,,
,659,1.528867244720459,0.8090876340866089,0.7197796106338501,1,,,
0.0001,669,,,,,,,
,669,1.6121621131896973,0.8169529438018799,0.7952091097831726,1,,,
0.0001,679,,,,,,,
,679,1.5327322483062744,0.7183407545089722,0.814391553401947,1,,,
0.0001,689,,,,,,,
,689,1.418529987335205,0.67832350730896,0.7402064800262451,1,,,
0.0001,699,,,,,,,
,699,1.6184463500976562,0.8624990582466125,0.7559472918510437,1,,,
0.0001,709,,,,,,,
,709,1.298792839050293,0.6900752782821655,0.6087176203727722,1,,,
0.0001,719,,,,,,,
,719,1.6195366382598877,0.8583880662918091,0.7611486315727234,1,,,
0.0001,729,,,,,,,
,729,1.694528341293335,0.8778911232948303,0.8166372179985046,1,,,
0.0001,739,,,,,,,
,739,1.461058259010315,0.7188175916671753,0.7422406673431396,1,,,
0.0001,749,,,,,,,
,749,1.8279249668121338,1.0546939373016357,0.773231029510498,1,,,
0.0001,759,,,,,,,
,759,1.5524942874908447,0.7988433837890625,0.753650963306427,1,,,
0.0001,769,,,,,,,
,769,1.5290607213974,0.7656253576278687,0.7634353637695312,1,,,
0.0001,779,,,,,,,
,779,1.282752275466919,0.5387922525405884,0.7439600825309753,1,,,
