lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch
,199,2.18274188041687,1.3855842351913452,0.7971577048301697,0,,,
0.0001,209,,,,,,,
,209,1.727031946182251,0.9618335366249084,0.7651984095573425,0,,,
0.0001,219,,,,,,,
,219,1.8921291828155518,1.0714690685272217,0.8206601738929749,0,,,
0.0001,229,,,,,,,
,229,1.8472728729248047,1.1084396839141846,0.7388332486152649,0,,,
0.0001,239,,,,,,,
,239,2.575545310974121,1.8918964862823486,0.6836488842964172,0,,,
0.0001,249,,,,,,,
,249,1.6247949600219727,0.8926911354064941,0.7321038246154785,0,,,
0.0001,259,,,,,,,
,259,1.7076988220214844,0.8867751359939575,0.8209237456321716,0,,,
0.0001,269,,,,,,,
,269,1.8681317567825317,1.0580384731292725,0.8100932836532593,0,,,
0.0001,279,,,,,,,
,279,1.365579605102539,0.7037949562072754,0.6617847084999084,0,,,
0.0001,289,,,,,,,
,289,1.677378535270691,0.8001481890678406,0.8772303462028503,0,,,
0.0001,299,,,,,,,
,299,1.7130523920059204,0.9296088218688965,0.7834435701370239,0,,,
0.0001,309,,,,,,,
,309,1.654778003692627,0.885438084602356,0.7693398594856262,0,,,
0.0001,319,,,,,,,
,319,1.6174705028533936,0.8463605642318726,0.7711099982261658,0,,,
0.0001,329,,,,,,,
,329,1.616737723350525,0.8647048473358154,0.7520328760147095,0,,,
0.0001,339,,,,,,,
,339,1.9176530838012695,1.0499131679534912,0.8677399754524231,0,,,
0.0001,349,,,,,,,
,349,1.482700228691101,0.7210657596588135,0.7616344690322876,0,,,
0.0001,359,,,,,,,
,359,1.702836036682129,0.8662492036819458,0.8365868330001831,0,,,
0.0001,369,,,,,,,
,369,2.0027148723602295,1.1948593854904175,0.8078555464744568,0,,,
0.0001,379,,,,,,,
,379,1.3710119724273682,0.709590494632721,0.6614214181900024,0,,,
0.0001,389,,,,,,,
,389,1.8172852993011475,0.938877284526825,0.8784080743789673,0,,,
0.0001,399,,,,,,,
,399,1.520256519317627,0.809086799621582,0.7111696600914001,0,,,
0.0001,409,,,,,,,
,409,1.6617567539215088,0.8833785653114319,0.7783781290054321,0,,,
,414,,,,0,3.094221830368042,2.2962069511413574,0.7980157732963562
0.0001,419,,,,,,,
,419,1.5267060995101929,0.7034911513328552,0.8232149481773376,1,,,
0.0001,429,,,,,,,
,429,1.9107378721237183,1.0516376495361328,0.8591002225875854,1,,,
0.0001,439,,,,,,,
,439,1.4551560878753662,0.6850077509880066,0.7701483964920044,1,,,
0.0001,449,,,,,,,
,449,2.125174045562744,1.2282238006591797,0.8969501256942749,1,,,
0.0001,459,,,,,,,
,459,1.8547935485839844,1.0259407758712769,0.8288527131080627,1,,,
0.0001,469,,,,,,,
,469,1.917933464050293,1.1257023811340332,0.7922310829162598,1,,,
0.0001,479,,,,,,,
,479,1.6270924806594849,0.7742410898208618,0.852851390838623,1,,,
0.0001,489,,,,,,,
,489,1.4069478511810303,0.6077707409858704,0.7991770505905151,1,,,
0.0001,499,,,,,,,
,499,1.7794134616851807,0.9718773365020752,0.8075360655784607,1,,,
0.0001,509,,,,,,,
,509,1.6232424974441528,0.8879556655883789,0.7352868318557739,1,,,
0.0001,519,,,,,,,
,519,1.4738044738769531,0.7471860647201538,0.7266184687614441,1,,,
0.0001,529,,,,,,,
,529,1.5038714408874512,0.719045877456665,0.7848255634307861,1,,,
0.0001,539,,,,,,,
,539,1.586036205291748,0.7671964168548584,0.8188398480415344,1,,,
0.0001,549,,,,,,,
,549,1.4853458404541016,0.7667371034622192,0.7186086773872375,1,,,
0.0001,559,,,,,,,
,559,1.6925227642059326,0.959480881690979,0.7330418229103088,1,,,
0.0001,569,,,,,,,
,569,1.5598793029785156,0.7928633689880371,0.7670158743858337,1,,,
0.0001,579,,,,,,,
,579,1.4929673671722412,0.7254835963249207,0.7674838304519653,1,,,
0.0001,589,,,,,,,
,589,1.5038325786590576,0.7762559652328491,0.7275766730308533,1,,,
0.0001,599,,,,,,,
,599,1.578576683998108,0.8233535885810852,0.7552230954170227,1,,,
0.0001,609,,,,,,,
,609,1.7316832542419434,0.9093409776687622,0.8223423361778259,1,,,
0.0001,619,,,,,,,
,619,1.5101144313812256,0.7091374397277832,0.8009769320487976,1,,,
0.0001,629,,,,,,,
,629,1.4668240547180176,0.6924066543579102,0.7744173407554626,1,,,
0.0001,639,,,,,,,
,639,1.4474022388458252,0.72731614112854,0.7200860381126404,1,,,
0.0001,649,,,,,,,
,649,1.7212293148040771,0.965064525604248,0.7561647295951843,1,,,
0.0001,659,,,,,,,
,659,1.5284993648529053,0.7511180639266968,0.7773813009262085,1,,,
0.0001,669,,,,,,,
,669,1.397657871246338,0.6224503517150879,0.7752075791358948,1,,,
0.0001,679,,,,,,,
,679,1.5595755577087402,0.7543010711669922,0.805274486541748,1,,,
0.0001,689,,,,,,,
,689,1.5833072662353516,0.8638425469398499,0.7194647789001465,1,,,
0.0001,699,,,,,,,
,699,1.5798481702804565,0.7910295128822327,0.7888186573982239,1,,,
0.0001,709,,,,,,,
,709,1.711688756942749,0.8182355165481567,0.8934532403945923,1,,,
0.0001,719,,,,,,,
,719,1.4343774318695068,0.6483784317970276,0.7859990000724792,1,,,
0.0001,729,,,,,,,
,729,1.4809255599975586,0.6866495013237,0.7942759990692139,1,,,
0.0001,739,,,,,,,
,739,1.6323471069335938,0.8242917656898499,0.8080552816390991,1,,,
0.0001,749,,,,,,,
,749,1.478289008140564,0.7274391055107117,0.7508499026298523,1,,,
0.0001,759,,,,,,,
,759,1.5786387920379639,0.7489856481552124,0.8296531438827515,1,,,
0.0001,769,,,,,,,
,769,1.4305998086929321,0.701790452003479,0.7288093566894531,1,,,
0.0001,779,,,,,,,
,779,1.8505609035491943,1.0342029333114624,0.8163580298423767,1,,,
0.0001,789,,,,,,,
,789,1.6222374439239502,0.8426858186721802,0.7795515656471252,1,,,
0.0001,799,,,,,,,
,799,1.3970026969909668,0.6437073945999146,0.753295361995697,1,,,
0.0001,809,,,,,,,
,809,1.2948483228683472,0.5724472999572754,0.7224010229110718,1,,,
0.0001,819,,,,,,,
,819,1.4832370281219482,0.7098437547683716,0.7733932733535767,1,,,
0.0001,829,,,,,,,
,829,1.607241153717041,0.7099066376686096,0.8973345756530762,1,,,
,829,,,,1,1.5740116834640503,0.7895421981811523,0.784469485282898
0.0001,839,,,,,,,
,839,1.5466779470443726,0.6594017148017883,0.8872762322425842,2,,,
0.0001,849,,,,,,,
,849,1.2994048595428467,0.5802904963493347,0.7191143035888672,2,,,
0.0001,859,,,,,,,
,859,1.3140010833740234,0.5696333646774292,0.7443676590919495,2,,,
0.0001,869,,,,,,,
,869,1.5389858484268188,0.6615434288978577,0.8774424195289612,2,,,
0.0001,879,,,,,,,
,879,1.3461060523986816,0.5366002321243286,0.809505820274353,2,,,
0.0001,889,,,,,,,
,889,1.484731912612915,0.7328211665153503,0.7519106864929199,2,,,
0.0001,899,,,,,,,
,899,1.349663257598877,0.6102851629257202,0.7393781542778015,2,,,
0.0001,909,,,,,,,
,909,1.2895379066467285,0.5961204171180725,0.693417489528656,2,,,
0.0001,919,,,,,,,
,919,1.3841545581817627,0.6852513551712036,0.6989032626152039,2,,,
0.0001,929,,,,,,,
,929,1.422166109085083,0.6920119524002075,0.7301542162895203,2,,,
0.0001,939,,,,,,,
,939,1.3485817909240723,0.5597142577171326,0.7888675928115845,2,,,
0.0001,949,,,,,,,
,949,1.5076217651367188,0.7602385878562927,0.7473831176757812,2,,,
0.0001,959,,,,,,,
,959,1.7111294269561768,0.9830729961395264,0.7280564308166504,2,,,
0.0001,969,,,,,,,
,969,1.6425069570541382,0.8500758409500122,0.792431116104126,2,,,
0.0001,979,,,,,,,
,979,1.357675552368164,0.5723553895950317,0.7853202223777771,2,,,
0.0001,989,,,,,,,
,989,1.692854404449463,0.8662844300270081,0.8265700340270996,2,,,
0.0001,999,,,,,,,
,999,1.5623199939727783,0.7239678502082825,0.8383522033691406,2,,,
0.0001,1009,,,,,,,
,1009,1.583935260772705,0.8008477687835693,0.7830874919891357,2,,,
0.0001,1019,,,,,,,
,1019,1.6340975761413574,0.8235394954681396,0.810558021068573,2,,,
0.0001,1029,,,,,,,
,1029,1.7110540866851807,0.8784864544868469,0.8325676321983337,2,,,
0.0001,1039,,,,,,,
,1039,1.5198357105255127,0.7276957035064697,0.7921400666236877,2,,,
0.0001,1049,,,,,,,
,1049,1.357607364654541,0.5074357986450195,0.8501715660095215,2,,,
0.0001,1059,,,,,,,
,1059,1.3851566314697266,0.6191055774688721,0.7660509943962097,2,,,
0.0001,1069,,,,,,,
,1069,1.2729331254959106,0.5681343078613281,0.7047988176345825,2,,,
0.0001,1079,,,,,,,
,1079,1.2885479927062988,0.5272225141525269,0.7613255381584167,2,,,
0.0001,1089,,,,,,,
,1089,1.4418220520019531,0.6595853567123413,0.7822367548942566,2,,,
0.0001,1099,,,,,,,
,1099,1.5874050855636597,0.7576623558998108,0.8297427296638489,2,,,
0.0001,1109,,,,,,,
,1109,1.3527621030807495,0.6567255258560181,0.6960365772247314,2,,,
0.0001,1119,,,,,,,
,1119,1.5487251281738281,0.7567498683929443,0.7919753193855286,2,,,
0.0001,1129,,,,,,,
,1129,1.5622622966766357,0.7550573945045471,0.8072049021720886,2,,,
0.0001,1139,,,,,,,
,1139,1.7319068908691406,0.9534422159194946,0.7784646153450012,2,,,
0.0001,1149,,,,,,,
,1149,1.845214605331421,0.9721035361289978,0.8731110095977783,2,,,
0.0001,1159,,,,,,,
,1159,1.4654581546783447,0.7526018619537354,0.7128563523292542,2,,,
0.0001,1169,,,,,,,
,1169,1.5694215297698975,0.8299087285995483,0.7395128607749939,2,,,
0.0001,1179,,,,,,,
,1179,1.4617950916290283,0.6844321489334106,0.7773630023002625,2,,,
0.0001,1189,,,,,,,
,1189,1.3965744972229004,0.663890540599823,0.7326840162277222,2,,,
0.0001,1199,,,,,,,
,1199,1.8023922443389893,0.9848512411117554,0.8175410628318787,2,,,
0.0001,1209,,,,,,,
,1209,1.2825384140014648,0.5027695894241333,0.7797687649726868,2,,,
0.0001,1219,,,,,,,
,1219,1.2348275184631348,0.5663634538650513,0.6684641242027283,2,,,
0.0001,1229,,,,,,,
,1229,1.8723630905151367,0.9872572422027588,0.8851057887077332,2,,,
0.0001,1239,,,,,,,
,1239,1.44191575050354,0.6304312944412231,0.8114843964576721,2,,,
,1244,,,,2,1.5277636051177979,0.7438185811042786,0.7839450836181641
0.0001,1249,,,,,,,
,1249,1.3776156902313232,0.6784518957138062,0.6991637945175171,3,,,
0.0001,1259,,,,,,,
,1259,1.5093090534210205,0.7916404008865356,0.7176687121391296,3,,,
0.0001,1269,,,,,,,
,1269,1.6901997327804565,0.8616558313369751,0.8285439014434814,3,,,
0.0001,1279,,,,,,,
,1279,1.6790471076965332,0.8808339834213257,0.7982130646705627,3,,,
0.0001,1289,,,,,,,
,1289,1.4544434547424316,0.7431203722953796,0.7113231420516968,3,,,
0.0001,1299,,,,,,,
,1299,1.5109870433807373,0.7576140761375427,0.7533729672431946,3,,,
0.0001,1309,,,,,,,
,1309,1.5050618648529053,0.7491797804832458,0.7558820247650146,3,,,
0.0001,1319,,,,,,,
,1319,1.5637375116348267,0.7657984495162964,0.7979390621185303,3,,,
0.0001,1329,,,,,,,
,1329,1.5860936641693115,0.7617524266242981,0.8243411779403687,3,,,
0.0001,1339,,,,,,,
,1339,1.4549057483673096,0.7275094985961914,0.7273961901664734,3,,,
0.0001,1349,,,,,,,
,1349,1.5389115810394287,0.7762629985809326,0.7626485824584961,3,,,
0.0001,1359,,,,,,,
,1359,1.6783361434936523,0.8172732591629028,0.8610628843307495,3,,,
0.0001,1369,,,,,,,
,1369,1.4466599225997925,0.6923245191574097,0.7543354034423828,3,,,
0.0001,1379,,,,,,,
,1379,1.6769787073135376,0.7828506231307983,0.8941280841827393,3,,,
0.0001,1389,,,,,,,
,1389,1.6139500141143799,0.7714985013008118,0.8424515724182129,3,,,
0.0001,1399,,,,,,,
,1399,1.5158069133758545,0.677004337310791,0.8388025760650635,3,,,
0.0001,1409,,,,,,,
,1409,1.4837870597839355,0.8374170064926147,0.6463701128959656,3,,,
0.0001,1419,,,,,,,
,1419,1.4477684497833252,0.6743999719619751,0.7733684778213501,3,,,
0.0001,1429,,,,,,,
,1429,1.3656978607177734,0.630307137966156,0.7353906631469727,3,,,
0.0001,1439,,,,,,,
,1439,1.6579992771148682,0.9421459436416626,0.7158533930778503,3,,,
0.0001,1449,,,,,,,
,1449,1.5947630405426025,0.8077673316001892,0.7869957685470581,3,,,
0.0001,1459,,,,,,,
,1459,1.6600630283355713,0.8484264612197876,0.8116365075111389,3,,,
0.0001,1469,,,,,,,
,1469,1.379371166229248,0.6257857084274292,0.7535855174064636,3,,,
