lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,type_loss_step,density_loss_step,type_ce_loss_step,total_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch,type_loss_epoch,density_loss_epoch,type_ce_loss_epoch,total_loss_epoch,val_loss,val_lattice_loss,val_coord_loss,val_type_loss,val_density_loss,val_type_ce_loss,val_total_loss
,4709,1.4982061386108398,8.291295051574707,0.8046900629997253,0.01968606747686863,0.08377258479595184,1.2638875246047974,1.4982061386108398,9,,,,,,,,,,,,,,
,4719,1.5668132305145264,8.32321548461914,0.8649956583976746,0.010561482049524784,0.08128786832094193,1.3012243509292603,1.5668132305145264,9,,,,,,,,,,,,,,
,4729,1.3771789073944092,7.389007568359375,0.7373844385147095,0.010305633768439293,0.08107940107584,1.1778984069824219,1.3771789073944092,9,,,,,,,,,,,,,,
,4739,1.5045785903930664,7.949210166931152,0.7664573788642883,0.01066584512591362,0.07696555554866791,1.3779451847076416,1.5045785903930664,9,,,,,,,,,,,,,,
,4739,,,,,,,,9,,,,,,,,1.6534818410873413,8.342175483703613,0.8389925956726074,0.014185975305736065,0.08070044219493866,1.519905686378479,1.6534818410873413
,4739,,,,,,,,9,1.573014497756958,8.183445930480957,0.8307338356971741,0.012060077860951424,0.08134827762842178,1.3790920972824097,1.573014497756958,,,,,,,
9.990232305719946e-05,4740,,,,,,,,,,,,,,,,,,,,,,
,4749,1.3688111305236816,8.053656578063965,0.7515144944190979,0.010960004292428493,0.08330372720956802,1.1293697357177734,1.3688111305236816,10,,,,,,,,,,,,,,
,4759,1.6139333248138428,7.909433841705322,0.8746280074119568,0.008859562687575817,0.0792507454752922,1.3816406726837158,1.6139333248138428,10,,,,,,,,,,,,,,
,4769,1.4432623386383057,7.702497959136963,0.7431228756904602,0.014952709898352623,0.07809711247682571,1.292276382446289,1.4432623386383057,10,,,,,,,,,,,,,,
,4779,1.468505859375,7.329301834106445,0.7168079614639282,0.01181885413825512,0.07769850641489029,1.402059555053711,1.468505859375,10,,,,,,,,,,,,,,
,4789,1.6060981750488281,8.324175834655762,0.8544731736183167,0.009196614846587181,0.08598968386650085,1.398867130279541,1.6060981750488281,10,,,,,,,,,,,,,,
,4799,1.7276946306228638,7.17213773727417,0.8087873458862305,0.03984452411532402,0.0829935222864151,1.6751320362091064,1.7276946306228638,10,,,,,,,,,,,,,,
,4809,1.4322257041931152,9.009795188903809,0.8167116641998291,0.006950723938643932,0.08243829756975174,1.1346882581710815,1.4322257041931152,10,,,,,,,,,,,,,,
,4819,1.5248475074768066,8.1270112991333,0.8110272884368896,0.03619645908474922,0.08062669634819031,1.2746208906173706,1.5248475074768066,10,,,,,,,,,,,,,,
,4829,1.5083134174346924,8.772191047668457,0.7979007959365845,0.038019485771656036,0.0820830836892128,1.2627031803131104,1.5083134174346924,10,,,,,,,,,,,,,,
,4839,1.614560842514038,8.179505348205566,0.8553336262702942,0.07239121943712234,0.08182261884212494,1.2918494939804077,1.614560842514038,10,,,,,,,,,,,,,,
,4849,1.4824724197387695,8.60738468170166,0.8032705187797546,0.007821884006261826,0.08809791505336761,1.254662036895752,1.4824724197387695,10,,,,,,,,,,,,,,
,4859,1.6082463264465332,7.656424522399902,0.8194352388381958,0.007512571755796671,0.08396396785974503,1.478633165359497,1.6082463264465332,10,,,,,,,,,,,,,,
,4869,1.6330511569976807,8.297341346740723,0.8127713799476624,0.009274514392018318,0.078435517847538,1.5435750484466553,1.6330511569976807,10,,,,,,,,,,,,,,
,4879,1.5859901905059814,7.737082004547119,0.8780403733253479,0.006271644029766321,0.0832325667142868,1.3201239109039307,1.5859901905059814,10,,,,,,,,,,,,,,
,4889,1.7211503982543945,8.574329376220703,0.8485326766967773,0.0086703822016716,0.08500028401613235,1.6428943872451782,1.7211503982543945,10,,,,,,,,,,,,,,
,4899,1.6642687320709229,7.6552734375,0.9000477194786072,0.013679299503564835,0.07868582755327225,1.422397494316101,1.6642687320709229,10,,,,,,,,,,,,,,
,4909,1.4182133674621582,7.73583459854126,0.71598219871521,0.008897929452359676,0.08251362293958664,1.3041529655456543,1.4182133674621582,10,,,,,,,,,,,,,,
,4919,1.5594308376312256,8.28403091430664,0.922476589679718,0.005693921819329262,0.08124248683452606,1.1812783479690552,1.5594308376312256,10,,,,,,,,,,,,,,
,4929,1.4481793642044067,8.150525093078613,0.8217834830284119,0.012469914741814137,0.08194400370121002,1.145907998085022,1.4481793642044067,10,,,,,,,,,,,,,,
,4939,1.563631296157837,7.83246374130249,0.9060398936271667,0.01653054542839527,0.08079013973474503,1.201331377029419,1.563631296157837,10,,,,,,,,,,,,,,
,4949,1.7097975015640259,7.666676998138428,0.8643853664398193,0.012921095825731754,0.08066600561141968,1.5843160152435303,1.7097975015640259,10,,,,,,,,,,,,,,
,4959,1.4622204303741455,7.901541233062744,0.799798309803009,0.02344772033393383,0.07971880584955215,1.1982300281524658,1.4622204303741455,10,,,,,,,,,,,,,,
,4969,1.6330382823944092,8.177082061767578,0.8404145836830139,0.012293372303247452,0.08148469030857086,1.4791759252548218,1.6330382823944092,10,,,,,,,,,,,,,,
,4979,1.6117100715637207,8.258938789367676,0.7966241836547852,0.018950676545500755,0.08175911009311676,1.5105112791061401,1.6117100715637207,10,,,,,,,,,,,,,,
,4989,1.4664736986160278,7.605509281158447,0.7577316164970398,0.023451438173651695,0.08244651556015015,1.2881348133087158,1.4664736986160278,10,,,,,,,,,,,,,,
,4999,1.5347130298614502,7.7681565284729,0.8439832329750061,0.020526546984910965,0.07987382262945175,1.2605327367782593,1.5347130298614502,10,,,,,,,,,,,,,,
,5009,1.4438532590866089,9.542645454406738,0.7775053977966309,0.015333693474531174,0.08128222078084946,1.2207460403442383,1.4438532590866089,10,,,,,,,,,,,,,,
,5019,1.4956049919128418,8.227395057678223,0.7514708638191223,0.010955383069813251,0.08192448318004608,1.3844331502914429,1.4956049919128418,10,,,,,,,,,,,,,,
,5029,1.6372113227844238,8.83385944366455,0.8318555355072021,0.014606327749788761,0.08281973749399185,1.4986790418624878,1.6372113227844238,10,,,,,,,,,,,,,,
,5039,1.4567698240280151,8.500102996826172,0.8219132423400879,0.01183762401342392,0.08465909957885742,1.1613788604736328,1.4567698240280151,10,,,,,,,,,,,,,,
,5049,1.4853659868240356,7.639862060546875,0.8242625594139099,0.008097582496702671,0.0835266187787056,1.222485065460205,1.4853659868240356,10,,,,,,,,,,,,,,
,5059,1.5704712867736816,7.609949588775635,0.8637381792068481,0.013587075285613537,0.08026593178510666,1.3060262203216553,1.5704712867736816,10,,,,,,,,,,,,,,
,5069,1.537931203842163,8.315950393676758,0.7785300612449646,0.020536484196782112,0.07936305552721024,1.3983662128448486,1.537931203842163,10,,,,,,,,,,,,,,
,5079,1.514937162399292,7.3387451171875,0.8276881575584412,0.01158737950026989,0.07919194549322128,1.2721314430236816,1.514937162399292,10,,,,,,,,,,,,,,
,5089,1.4705265760421753,9.02560043334961,0.8135771751403809,0.008156685158610344,0.08033125847578049,1.2172542810440063,1.4705265760421753,10,,,,,,,,,,,,,,
,5099,1.4357554912567139,9.154706954956055,0.7849747538566589,0.013731605373322964,0.08311793953180313,1.1909801959991455,1.4357554912567139,10,,,,,,,,,,,,,,
,5109,1.5603785514831543,7.449220657348633,0.8665593862533569,0.00767486123368144,0.08802654594182968,1.2842620611190796,1.5603785514831543,10,,,,,,,,,,,,,,
,5119,1.4600785970687866,7.8171563148498535,0.7384366989135742,0.019706949591636658,0.08017494529485703,1.3236949443817139,1.4600785970687866,10,,,,,,,,,,,,,,
,5129,1.6181399822235107,7.233424663543701,0.8807531595230103,0.024786416441202164,0.07911410927772522,1.3460866212844849,1.6181399822235107,10,,,,,,,,,,,,,,
,5139,1.5204579830169678,7.520081520080566,0.6932051777839661,0.018426839262247086,0.08217916637659073,1.5354727506637573,1.5204579830169678,10,,,,,,,,,,,,,,
,5149,1.6515867710113525,8.549324989318848,0.7983483672142029,0.007684007287025452,0.08393483608961105,1.6071739196777344,1.6515867710113525,10,,,,,,,,,,,,,,
,5159,1.527635097503662,8.043750762939453,0.8129287958145142,0.00813315249979496,0.08006807416677475,1.3330782651901245,1.527635097503662,10,,,,,,,,,,,,,,
,5169,1.558915376663208,9.244373321533203,0.8510576486587524,0.03760412335395813,0.08029801398515701,1.260209321975708,1.558915376663208,10,,,,,,,,,,,,,,
,5179,1.6176600456237793,8.339868545532227,0.9020953178405762,0.004609316121786833,0.08351553976535797,1.3383952379226685,1.6176600456237793,10,,,,,,,,,,,,,,
,5189,1.6361700296401978,8.062581062316895,0.8859843015670776,0.016765665262937546,0.08228538930416107,1.3845547437667847,1.6361700296401978,10,,,,,,,,,,,,,,
,5199,1.572741985321045,8.633089065551758,0.8173319697380066,0.008189201354980469,0.08353488892316818,1.4109069108963013,1.572741985321045,10,,,,,,,,,,,,,,
,5209,1.6076030731201172,7.948904514312744,0.8061066269874573,0.009947031736373901,0.07927030324935913,1.503828525543213,1.6076030731201172,10,,,,,,,,,,,,,,
,5213,,,,,,,,10,1.564276933670044,8.169321060180664,0.8375879526138306,0.013153979554772377,0.08139018714427948,1.3456804752349854,1.564276933670044,,,,,,,
9.988181906488066e-05,5214,,,,,,,,,,,,,,,,,,,,,,
,5219,1.6990883350372314,8.349245071411133,0.8238242864608765,0.006198859307914972,0.07713276892900467,1.6609973907470703,1.6990883350372314,11,,,,,,,,,,,,,,
,5229,1.5538831949234009,8.026935577392578,0.769812822341919,0.007889139465987682,0.08220337331295013,1.4701590538024902,1.5538831949234009,11,,,,,,,,,,,,,,
,5239,1.4733902215957642,7.963908672332764,0.798708975315094,0.01399101410061121,0.08545248210430145,1.2359280586242676,1.4733902215957642,11,,,,,,,,,,,,,,
,5249,1.5658639669418335,8.79176139831543,0.7789489030838013,0.009948305785655975,0.08199459314346313,1.4719388484954834,1.5658639669418335,11,,,,,,,,,,,,,,
,5259,1.6244735717773438,7.85875129699707,0.832160234451294,0.00703301839530468,0.08210645616054535,1.4884542226791382,1.6244735717773438,11,,,,,,,,,,,,,,
,5269,1.7838473320007324,8.109745025634766,0.8666257858276367,0.011226704344153404,0.08198390156030655,1.7300058603286743,1.7838473320007324,11,,,,,,,,,,,,,,
,5279,1.3719806671142578,8.476394653320312,0.6842216849327087,0.011402362957596779,0.08058170229196548,1.2721316814422607,1.3719806671142578,11,,,,,,,,,,,,,,
,5289,1.5280613899230957,7.645132541656494,0.7971252202987671,0.012972203083336353,0.08149173110723495,1.3544363975524902,1.5280613899230957,11,,,,,,,,,,,,,,
,5299,1.5832219123840332,8.145971298217773,0.8204399347305298,0.009853631258010864,0.08133373409509659,1.424522876739502,1.5832219123840332,11,,,,,,,,,,,,,,
,5309,1.6953566074371338,7.883040428161621,0.8541454672813416,0.015718882903456688,0.08430114388465881,1.5666834115982056,1.6953566074371338,11,,,,,,,,,,,,,,
,5319,1.4369370937347412,9.614458084106445,0.7019093632698059,0.012179573997855186,0.07975883781909943,1.3659374713897705,1.4369370937347412,11,,,,,,,,,,,,,,
,5329,1.7211015224456787,8.116530418395996,0.9008350968360901,0.011212817393243313,0.08120206743478775,1.536905288696289,1.7211015224456787,11,,,,,,,,,,,,,,
,5339,1.6499359607696533,7.433631896972656,0.9327991604804993,0.008499369025230408,0.08329842239618301,1.3339765071868896,1.6499359607696533,11,,,,,,,,,,,,,,
,5349,1.5194693803787231,9.14045524597168,0.8374560475349426,0.008432935923337936,0.08270082622766495,1.2644599676132202,1.5194693803787231,11,,,,,,,,,,,,,,
,5359,1.46327543258667,7.528696537017822,0.6758881211280823,0.007959767244756222,0.0836072787642479,1.4752477407455444,1.46327543258667,11,,,,,,,,,,,,,,
,5369,1.5657458305358887,7.919809818267822,0.8165793418884277,0.012872780673205853,0.08388934284448624,1.3886979818344116,1.5657458305358887,11,,,,,,,,,,,,,,
,5379,1.3441836833953857,8.661356925964355,0.7210395932197571,0.012704044580459595,0.08095301687717438,1.1399269104003906,1.3441836833953857,11,,,,,,,,,,,,,,
,5389,1.5273306369781494,8.81408405303955,0.9142815470695496,0.007484094239771366,0.07884044945240021,1.1322896480560303,1.5273306369781494,11,,,,,,,,,,,,,,
,5399,1.5492581129074097,9.100802421569824,0.9174623489379883,0.00968978926539421,0.07895354926586151,1.1652584075927734,1.5492581129074097,11,,,,,,,,,,,,,,
,5409,1.4015674591064453,7.9222235679626465,0.705915093421936,0.013149883598089218,0.08119605481624603,1.283808946609497,1.4015674591064453,11,,,,,,,,,,,,,,
,5419,1.6246334314346313,8.084152221679688,0.9016115069389343,0.009674056433141232,0.08040054887533188,1.3462951183319092,1.6246334314346313,11,,,,,,,,,,,,,,
,5429,1.4019269943237305,9.273578643798828,0.837110161781311,0.00796446856111288,0.08462923020124435,1.0290753841400146,1.4019269943237305,11,,,,,,,,,,,,,,
,5439,1.4734429121017456,8.289494514465332,0.7668195366859436,0.011208733543753624,0.08181591331958771,1.3090133666992188,1.4734429121017456,11,,,,,,,,,,,,,,
,5449,1.4170150756835938,9.144488334655762,0.8059511780738831,0.013079327531158924,0.08476164191961288,1.1112074851989746,1.4170150756835938,11,,,,,,,,,,,,,,
,5459,1.4478085041046143,9.125927925109863,0.8236280083656311,0.016693798825144768,0.07489265501499176,1.1400808095932007,1.4478085041046143,11,,,,,,,,,,,,,,
,5469,1.243876338005066,7.616691589355469,0.6498838067054749,0.010012924671173096,0.08212693780660629,1.0858322381973267,1.243876338005066,11,,,,,,,,,,,,,,
,5479,1.579526662826538,8.021878242492676,0.8273881673812866,0.011305870488286018,0.07959483563899994,1.4020702838897705,1.579526662826538,11,,,,,,,,,,,,,,
,5489,1.5356806516647339,7.56665563583374,0.8502436876296997,0.0070279682986438274,0.07601066678762436,1.2808072566986084,1.5356806516647339,11,,,,,,,,,,,,,,
,5499,1.6124255657196045,7.186689853668213,0.9180833697319031,0.0037759391125291586,0.08045990020036697,1.3006725311279297,1.6124255657196045,11,,,,,,,,,,,,,,
,5509,1.459221601486206,8.807357788085938,0.9099047780036926,0.010112302377820015,0.08236277103424072,0.996046245098114,1.459221601486206,11,,,,,,,,,,,,,,
,5519,1.5164196491241455,7.882493019104004,0.724693238735199,0.011913122609257698,0.08367933332920074,1.4759471416473389,1.5164196491241455,11,,,,,,,,,,,,,,
,5529,1.3796930313110352,8.39336109161377,0.7500346302986145,0.010606781579554081,0.08267085254192352,1.1554324626922607,1.3796930313110352,11,,,,,,,,,,,,,,
,5539,1.509229063987732,7.540528297424316,0.8004602789878845,0.010854293592274189,0.07848954945802689,1.3173394203186035,1.509229063987732,11,,,,,,,,,,,,,,
,5549,1.566791296005249,7.90851354598999,0.9339375495910645,0.007584413979202509,0.08427221328020096,1.1662663221359253,1.566791296005249,11,,,,,,,,,,,,,,
,5559,1.4418458938598633,8.078434944152832,0.7548154592514038,0.011198542080819607,0.07820335030555725,1.2734606266021729,1.4418458938598633,11,,,,,,,,,,,,,,
,5569,1.4177430868148804,7.572377681732178,0.8451939821243286,0.007991085760295391,0.08135528862476349,1.0477607250213623,1.4177430868148804,11,,,,,,,,,,,,,,
,5579,1.5208832025527954,7.989711284637451,0.8040644526481628,0.008714674040675163,0.08341425657272339,1.332793951034546,1.5208832025527954,11,,,,,,,,,,,,,,
,5589,1.4189785718917847,7.834321975708008,0.7141092419624329,0.03182699531316757,0.07795511186122894,1.268129587173462,1.4189785718917847,11,,,,,,,,,,,,,,
,5599,1.4759743213653564,7.119252681732178,0.8713001012802124,0.005663167219609022,0.0797060877084732,1.1183159351348877,1.4759743213653564,11,,,,,,,,,,,,,,
,5609,1.5540560483932495,9.258906364440918,0.8203853964805603,0.004161779768764973,0.08092746883630753,1.378090262413025,1.5540560483932495,11,,,,,,,,,,,,,,
,5619,1.3882036209106445,7.603146076202393,0.8080567121505737,0.010681284591555595,0.08286762982606888,1.0560635328292847,1.3882036209106445,11,,,,,,,,,,,,,,
,5629,1.548389196395874,7.812399864196777,0.8261743187904358,0.005843956954777241,0.07922805100679398,1.3535138368606567,1.548389196395874,11,,,,,,,,,,,,,,
,5639,1.3808021545410156,7.93981409072876,0.7683016657829285,0.010921115055680275,0.08225032687187195,1.1209083795547485,1.3808021545410156,11,,,,,,,,,,,,,,
,5649,1.5192127227783203,8.703399658203125,0.7895474433898926,0.010735328309237957,0.0798182338476181,1.358041524887085,1.5192127227783203,11,,,,,,,,,,,,,,
,5659,1.3254543542861938,7.415307998657227,0.7911974787712097,0.008187408559024334,0.0781223401427269,0.974016547203064,1.3254543542861938,11,,,,,,,,,,,,,,
,5669,1.4124972820281982,8.492259979248047,0.8552598357200623,0.005966572090983391,0.08324900269508362,1.0192927122116089,1.4124972820281982,11,,,,,,,,,,,,,,
,5679,1.3341374397277832,9.004287719726562,0.73805832862854,0.018525049090385437,0.08105116337537766,1.07405686378479,1.3341374397277832,11,,,,,,,,,,,,,,
,5687,,,,,,,,11,1.5336263179779053,8.185608863830566,0.8243702054023743,0.01247778907418251,0.0812884122133255,1.3122683763504028,1.5336263179779053,,,,,,,
9.98593655629004e-05,5688,,,,,,,,,,,,,,,,,,,,,,
,5689,1.479017972946167,8.662588119506836,0.8289651870727539,0.014587591402232647,0.07958190888166428,1.1913485527038574,1.479017972946167,12,,,,,,,,,,,,,,
,5699,1.6390495300292969,8.09248161315918,0.8629640936851501,0.012865608558058739,0.08088759332895279,1.445552110671997,1.6390495300292969,12,,,,,,,,,,,,,,
,5709,1.4779430627822876,8.021245002746582,0.7708801627159119,0.023423906415700912,0.08087936043739319,1.2863986492156982,1.4779430627822876,12,,,,,,,,,,,,,,
,5719,1.616450548171997,7.477468013763428,0.8251120448112488,0.011471446603536606,0.07901915162801743,1.480715036392212,1.616450548171997,12,,,,,,,,,,,,,,
,5729,1.3951160907745361,8.59764289855957,0.7345762848854065,0.00745283393189311,0.08136694133281708,1.2248070240020752,1.3951160907745361,12,,,,,,,,,,,,,,
,5739,1.6743781566619873,8.018067359924316,0.8013445138931274,0.011296297423541546,0.08078210055828094,1.6426925659179688,1.6743781566619873,12,,,,,,,,,,,,,,
,5749,1.5857975482940674,8.210638999938965,0.7332364916801453,0.027975954115390778,0.08605707436800003,1.5631129741668701,1.5857975482940674,12,,,,,,,,,,,,,,
,5759,1.619391679763794,7.610315799713135,0.8917407989501953,0.006004836410284042,0.0815940648317337,1.361698031425476,1.619391679763794,12,,,,,,,,,,,,,,
,5769,1.3664582967758179,7.611810684204102,0.8089573383331299,0.013226938433945179,0.08655504137277603,1.0019930601119995,1.3664582967758179,12,,,,,,,,,,,,,,
,5779,1.4731950759887695,8.046122550964355,0.7660101056098938,0.007163600996136665,0.07646550238132477,1.3235771656036377,1.4731950759887695,12,,,,,,,,,,,,,,
,5789,1.534862995147705,9.461865425109863,0.8636388182640076,0.011594467796385288,0.08126118034124374,1.2379982471466064,1.534862995147705,12,,,,,,,,,,,,,,
,5799,1.5022920370101929,8.680627822875977,0.7734918594360352,0.041972558945417404,0.08251683413982391,1.2911384105682373,1.5022920370101929,12,,,,,,,,,,,,,,
,5809,1.5977647304534912,7.047474384307861,0.8528710603713989,0.008917560800909996,0.08011219650506973,1.3918401002883911,1.5977647304534912,12,,,,,,,,,,,,,,
,5819,1.6344377994537354,7.648561477661133,0.9131636023521423,0.0068775382824242115,0.08102458715438843,1.347768783569336,1.6344377994537354,12,,,,,,,,,,,,,,
,5829,1.7205148935317993,8.60922908782959,0.8520681262016296,0.016529759392142296,0.08516890555620193,1.618665099143982,1.7205148935317993,12,,,,,,,,,,,,,,
,5839,1.6384143829345703,7.471471309661865,0.8431245684623718,0.016647327691316605,0.07945617288351059,1.477828860282898,1.6384143829345703,12,,,,,,,,,,,,,,
,5849,1.4320769309997559,8.294026374816895,0.8365882039070129,0.006460307631641626,0.07882482558488846,1.0992319583892822,1.4320769309997559,12,,,,,,,,,,,,,,
,5859,1.4224023818969727,7.638376712799072,0.8410914540290833,0.008045881986618042,0.08290915936231613,1.0636210441589355,1.4224023818969727,12,,,,,,,,,,,,,,
,5869,1.573655605316162,7.329065799713135,0.805476188659668,0.029275277629494667,0.08098551630973816,1.3968226909637451,1.573655605316162,12,,,,,,,,,,,,,,
,5879,1.5108792781829834,7.506157875061035,0.7901195287704468,0.015061813406646252,0.08310197293758392,1.3282939195632935,1.5108792781829834,12,,,,,,,,,,,,,,
,5889,1.6400012969970703,8.661558151245117,0.869845986366272,0.02275923080742359,0.08237981796264648,1.412412166595459,1.6400012969970703,12,,,,,,,,,,,,,,
,5899,1.4259088039398193,8.679540634155273,0.7851549983024597,0.014166894368827343,0.08349094539880753,1.1696827411651611,1.4259088039398193,12,,,,,,,,,,,,,,
,5909,1.4032537937164307,8.231221199035645,0.7386549115180969,0.03876366466283798,0.08261872828006744,1.1690518856048584,1.4032537937164307,12,,,,,,,,,,,,,,
,5919,1.6387512683868408,7.714441776275635,0.8918017745018005,0.005573924630880356,0.08524003624916077,1.3975112438201904,1.6387512683868408,12,,,,,,,,,,,,,,
,5929,1.5501298904418945,8.819499015808105,0.8106009364128113,0.006963890511542559,0.08396211266517639,1.381168007850647,1.5501298904418945,12,,,,,,,,,,,,,,
,5939,1.5515620708465576,8.145217895507812,0.8534771203994751,0.046566836535930634,0.0804096907377243,1.2226264476776123,1.5515620708465576,12,,,,,,,,,,,,,,
,5949,1.4761558771133423,7.68686580657959,0.7928233742713928,0.009512203745543957,0.08505389094352722,1.2625867128372192,1.4761558771133423,12,,,,,,,,,,,,,,
,5959,1.488063097000122,7.990926265716553,0.7747528553009033,0.030450105667114258,0.08643977344036102,1.279280662536621,1.488063097000122,12,,,,,,,,,,,,,,
,5969,1.4282383918762207,8.383776664733887,0.8144630789756775,0.00871215108782053,0.08122355490922928,1.128902792930603,1.4282383918762207,12,,,,,,,,,,,,,,
,5979,1.4882489442825317,8.374516487121582,0.8093223571777344,0.010773657821118832,0.08268079906702042,1.2536250352859497,1.4882489442825317,12,,,,,,,,,,,,,,
,5989,1.4179065227508545,8.989903450012207,0.7648289203643799,0.010633892379701138,0.08233056217432022,1.2025569677352905,1.4179065227508545,12,,,,,,,,,,,,,,
,5999,1.6091041564941406,7.287178993225098,0.7398338317871094,0.03391161933541298,0.07890346646308899,1.5918139219284058,1.6091041564941406,12,,,,,,,,,,,,,,
,6009,1.5814435482025146,8.141937255859375,0.9253106713294983,0.011205345392227173,0.08330663293600082,1.2065482139587402,1.5814435482025146,12,,,,,,,,,,,,,,
,6019,1.7816370725631714,6.844686031341553,0.9821603298187256,0.024899227544665337,0.08252258598804474,1.46663236618042,1.7816370725631714,12,,,,,,,,,,,,,,
,6029,1.6384228467941284,7.888132095336914,0.8253479599952698,0.008375364355742931,0.08024155348539352,1.5291575193405151,1.6384228467941284,12,,,,,,,,,,,,,,
,6039,1.7090225219726562,7.8584136962890625,0.9368182420730591,0.004935953300446272,0.08523038774728775,1.4493061304092407,1.7090225219726562,12,,,,,,,,,,,,,,
,6049,1.523498296737671,7.496309757232666,0.800672709941864,0.010198679752647877,0.08533341437578201,1.3399204015731812,1.523498296737671,12,,,,,,,,,,,,,,
,6059,1.4206726551055908,8.36973762512207,0.8704223036766052,0.00642864964902401,0.08503296226263046,1.002610445022583,1.4206726551055908,12,,,,,,,,,,,,,,
,6069,1.3899638652801514,8.295095443725586,0.7341017127037048,0.018974998965859413,0.0803304985165596,1.1934438943862915,1.3899638652801514,12,,,,,,,,,,,,,,
,6079,1.4223828315734863,8.50440788269043,0.8456368446350098,0.005726424977183342,0.08002989739179611,1.0620094537734985,1.4223828315734863,12,,,,,,,,,,,,,,
,6089,1.4994679689407349,7.578540325164795,0.7679095268249512,0.009452116675674915,0.07763344049453735,1.366579294204712,1.4994679689407349,12,,,,,,,,,,,,,,
,6099,1.5323901176452637,7.757410049438477,0.7967357635498047,0.014612732455134392,0.08026894927024841,1.3618141412734985,1.5323901176452637,12,,,,,,,,,,,,,,
,6109,1.4801037311553955,8.611892700195312,0.7734621167182922,0.02056834101676941,0.08359631896018982,1.2885501384735107,1.4801037311553955,12,,,,,,,,,,,,,,
,6119,1.6405322551727295,7.20676326751709,0.9290386438369751,0.013732409104704857,0.08155347406864166,1.3139688968658447,1.6405322551727295,12,,,,,,,,,,,,,,
,6129,1.5167081356048584,8.235127449035645,0.8728865385055542,0.0061323558911681175,0.07879956811666489,1.1965787410736084,1.5167081356048584,12,,,,,,,,,,,,,,
,6139,1.6351962089538574,7.860589027404785,0.9503083825111389,0.00550480093806982,0.08153298497200012,1.2772331237792969,1.6351962089538574,12,,,,,,,,,,,,,,
,6149,1.7122273445129395,8.744609832763672,0.842438817024231,0.013010206632316113,0.08340424299240112,1.6301524639129639,1.7122273445129395,12,,,,,,,,,,,,,,
,6159,1.4565833806991577,7.7394232749938965,0.801429271697998,0.031206820160150528,0.07859904319047928,1.1692954301834106,1.4565833806991577,12,,,,,,,,,,,,,,
,6161,,,,,,,,12,1.5253243446350098,8.199920654296875,0.8305646777153015,0.013019466772675514,0.08136271685361862,1.282118320465088,1.5253243446350098,,,,,,,
9.98349634376845e-05,6162,,,,,,,,,,,,,,,,,,,,,,
,6169,1.520519495010376,8.867219924926758,0.8821496963500977,0.00758306635543704,0.07855255901813507,1.183020830154419,1.520519495010376,13,,,,,,,,,,,,,,
,6179,1.5986452102661133,8.675755500793457,0.8272877931594849,0.025595135986804962,0.0838167741894722,1.407707929611206,1.5986452102661133,13,,,,,,,,,,,,,,
,6189,1.182372808456421,7.88992977142334,0.7074934840202332,0.008066537790000439,0.07967456430196762,0.853951096534729,1.182372808456421,13,,,,,,,,,,,,,,
,6199,1.4732818603515625,9.143692016601562,0.8338508009910583,0.006157163064926863,0.08030226081609726,1.1862455606460571,1.4732818603515625,13,,,,,,,,,,,,,,
,6209,1.6089675426483154,7.903393268585205,0.8766819834709167,0.006758927833288908,0.08492535352706909,1.3661279678344727,1.6089675426483154,13,,,,,,,,,,,,,,
,6219,1.3956855535507202,7.536276817321777,0.6992849111557007,0.009705319069325924,0.07949534058570862,1.2938953638076782,1.3956855535507202,13,,,,,,,,,,,,,,
,6229,1.644469976425171,8.182104110717773,0.8996992111206055,0.01243946235626936,0.07944741100072861,1.3852152824401855,1.644469976425171,13,,,,,,,,,,,,,,
,6239,1.570462942123413,8.380582809448242,0.9147046804428101,0.009696570225059986,0.07841720432043076,1.213706135749817,1.570462942123413,13,,,,,,,,,,,,,,
,6249,1.6554698944091797,8.356783866882324,0.8610972166061401,0.008931740187108517,0.0810379758477211,1.4898439645767212,1.6554698944091797,13,,,,,,,,,,,,,,
,6259,1.496328592300415,6.870996475219727,0.7563489675521851,0.008850720711052418,0.07904522120952606,1.383212685585022,1.496328592300415,13,,,,,,,,,,,,,,
,6269,1.4620280265808105,7.49485445022583,0.8774136304855347,0.013461346738040447,0.08336274325847626,1.058943271636963,1.4620280265808105,13,,,,,,,,,,,,,,
,6279,1.4375330209732056,8.527164459228516,0.8154316544532776,0.005565287079662085,0.07784392684698105,1.1552282571792603,1.4375330209732056,13,,,,,,,,,,,,,,
,6289,1.482672095298767,7.507639408111572,0.825055718421936,0.006223720498383045,0.0824047327041626,1.2203805446624756,1.482672095298767,13,,,,,,,,,,,,,,
,6299,1.5464081764221191,8.267178535461426,0.877937376499176,0.00869874656200409,0.08475508540868759,1.2347891330718994,1.5464081764221191,13,,,,,,,,,,,,,,
,6309,1.432206630706787,8.834221839904785,0.8703742623329163,0.006832475773990154,0.08304543048143387,1.0269544124603271,1.432206630706787,13,,,,,,,,,,,,,,
,6319,1.5171761512756348,8.870845794677734,0.9267265200614929,0.005049929954111576,0.08139964193105698,1.089399814605713,1.5171761512756348,13,,,,,,,,,,,,,,
,6329,1.6227301359176636,8.518905639648438,0.9154765009880066,0.019805176183581352,0.08541951328516006,1.2894773483276367,1.6227301359176636,13,,,,,,,,,,,,,,
