folder_name,folder_path,mp_id,formula,site_nn,has_chi1,has_xmu,has_poscar,chi_diff_std,chi_zero_cross,chi1_valid,chi1_reason,xmu_valid,xmu_reason
mp_1519390_CaLaFeBiO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519390_CaLaFeBiO6__feff_Fe_site_01,mp_1519390,CaLaFeBiO6_,01,True,True,True,0.055456004354376975,36,True,ok,True,ok
mp_1519418_NdSmFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519418_NdSmFeO34__feff_Fe_site_01,mp_1519418,NdSmFeO34_,01,True,True,True,0.09728602774339867,36,True,ok,True,ok
mp_1519427_BaCaFeBiO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519427_BaCaFeBiO6__feff_Fe_site_01,mp_1519427,BaCaFeBiO6_,01,True,True,True,0.087473531928236,37,True,ok,True,ok
mp_1519459_CaDyFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519459_CaDyFeO34__feff_Fe_site_01,mp_1519459,CaDyFeO34_,01,True,True,True,0.04620775862914588,30,True,ok,True,ok
mp_1519502_KSmFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519502_KSmFeO34__feff_Fe_site_01,mp_1519502,KSmFeO34_,01,True,True,True,0.04855643095441953,33,True,ok,True,ok
mp_1519514_NaCaDyFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519514_NaCaDyFeO6__feff_Fe_site_01,mp_1519514,NaCaDyFeO6_,01,True,True,True,0.07176946286525981,35,True,ok,True,ok
mp_1519522_Sr2NdFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519522_Sr2NdFeO6__feff_Fe_site_01,mp_1519522,Sr2NdFeO6_,01,True,True,True,0.08976454426103096,38,True,ok,True,ok
mp_1519654_BaCaEuFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519654_BaCaEuFeO6__feff_Fe_site_01,mp_1519654,BaCaEuFeO6_,01,True,True,True,0.08467074393955226,37,True,ok,True,ok
mp_1519702_KCaEuFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519702_KCaEuFeO6__feff_Fe_site_01,mp_1519702,KCaEuFeO6_,01,True,True,True,0.08095816851664786,38,True,ok,True,ok
mp_1519793_KCaTbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519793_KCaTbFeO6__feff_Fe_site_01,mp_1519793,KCaTbFeO6_,01,True,True,True,0.08421566278729588,38,True,ok,True,ok
mp_1519803_KFeSeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519803_KFeSeO34__feff_Fe_site_01,mp_1519803,KFeSeO34_,01,True,True,True,0.059220876881860736,36,True,ok,True,ok
mp_1519830_KCaSmFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519830_KCaSmFeO6__feff_Fe_site_01,mp_1519830,KCaSmFeO6_,01,True,True,True,0.08214113501795783,38,True,ok,True,ok
mp_1519849_KLaZrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519849_KLaZrFeO6__feff_Fe_site_01,mp_1519849,KLaZrFeO6_,01,True,True,True,0.10202290948830392,40,True,ok,True,ok
mp_1519852_CaEuInFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519852_CaEuInFeO6__feff_Fe_site_01,mp_1519852,CaEuInFeO6_,01,True,True,True,0.09219375840885326,42,True,ok,True,ok
mp_1519858_BaNdFeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519858_BaNdFeSnO6__feff_Fe_site_01,mp_1519858,BaNdFeSnO6_,01,True,True,True,0.11705811241706715,39,True,ok,True,ok
mp_1519881_SrCaCeFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519881_SrCaCeFeO6__feff_Fe_site_01,mp_1519881,SrCaCeFeO6_,01,True,True,True,0.08818948521743115,40,True,ok,True,ok
mp_1519883_KCaFeBiO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519883_KCaFeBiO6__feff_Fe_site_01,mp_1519883,KCaFeBiO6_,01,True,True,True,0.0966392617226294,37,True,ok,True,ok
mp_1519944_BaCaCeFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519944_BaCaCeFeO6__feff_Fe_site_01,mp_1519944,BaCaCeFeO6_,01,True,True,True,0.09484335793286278,41,True,ok,True,ok
mp_1519945_SrCaEuFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519945_SrCaEuFeO6__feff_Fe_site_01,mp_1519945,SrCaEuFeO6_,01,True,True,True,0.06690723022524686,36,True,ok,True,ok
mp_1519954_BaCaSmFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519954_BaCaSmFeO6__feff_Fe_site_01,mp_1519954,BaCaSmFeO6_,01,True,True,True,0.08868021280417915,37,True,ok,True,ok
mp_1519988_KEuFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1519988_KEuFeO34__feff_Fe_site_01,mp_1519988,KEuFeO34_,01,True,True,True,0.03673574216086997,20,True,ok,True,ok
mp_1520023_BaCaPrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520023_BaCaPrFeO6__feff_Fe_site_01,mp_1520023,BaCaPrFeO6_,01,True,True,True,0.08891002590838529,37,True,ok,True,ok
mp_1520029_NaCaPrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520029_NaCaPrFeO6__feff_Fe_site_01,mp_1520029,NaCaPrFeO6_,01,True,True,True,0.061597937371381535,36,True,ok,True,ok
mp_1520035_CaNdFeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520035_CaNdFeSnO6__feff_Fe_site_01,mp_1520035,CaNdFeSnO6_,01,True,True,True,0.10294736736485523,38,True,ok,True,ok
mp_1520073_SrCaFeBiO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520073_SrCaFeBiO6__feff_Fe_site_01,mp_1520073,SrCaFeBiO6_,01,True,True,True,0.09015657321687821,37,True,ok,True,ok
mp_1520090_LiLaFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520090_LiLaFeO34__feff_Fe_site_01,mp_1520090,LiLaFeO34_,01,True,True,True,0.03933280305443242,23,True,ok,True,ok
mp_1520093_BaNaLaFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520093_BaNaLaFeO6__feff_Fe_site_01,mp_1520093,BaNaLaFeO6_,01,True,True,True,0.07798880416225876,39,True,ok,True,ok
mp_1520110_KSrPrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520110_KSrPrFeO6__feff_Fe_site_01,mp_1520110,KSrPrFeO6_,01,True,True,True,0.07901562760250806,35,True,ok,True,ok
mp_1520229_SrFeSnWO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520229_SrFeSnWO6__feff_Fe_site_01,mp_1520229,SrFeSnWO6_,01,True,True,True,0.11143046080013828,37,True,ok,True,ok
mp_1520230_BaNaEuFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520230_BaNaEuFeO6__feff_Fe_site_01,mp_1520230,BaNaEuFeO6_,01,True,True,True,0.07593010307225065,37,True,ok,True,ok
mp_1520238_BaNaLaFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520238_BaNaLaFeO6__feff_Fe_site_01,mp_1520238,BaNaLaFeO6_,01,True,True,True,0.05841826802154892,35,True,ok,True,ok
mp_1520308_NaLaZrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520308_NaLaZrFeO6__feff_Fe_site_01,mp_1520308,NaLaZrFeO6_,01,True,True,True,0.06910732872956704,38,True,ok,True,ok
mp_1520386_Sr2ZrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520386_Sr2ZrFeO6__feff_Fe_site_01,mp_1520386,Sr2ZrFeO6_,01,True,True,True,0.09647608490254035,38,True,ok,True,ok
mp_1520435_Ba2SmFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520435_Ba2SmFeO6__feff_Fe_site_01,mp_1520435,Ba2SmFeO6_,01,True,True,True,0.09914184235421493,40,True,ok,True,ok
mp_1520442_LiNdFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520442_LiNdFeO34__feff_Fe_site_01,mp_1520442,LiNdFeO34_,01,True,True,True,0.051566075989996345,34,True,ok,True,ok
mp_1520482_KEuFeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520482_KEuFeSnO6__feff_Fe_site_01,mp_1520482,KEuFeSnO6_,01,True,True,True,0.09654970142866814,38,True,ok,True,ok
mp_1520555_KLaFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520555_KLaFeO34__feff_Fe_site_01,mp_1520555,KLaFeO34_,01,True,True,True,0.05065268441839878,32,True,ok,True,ok
mp_1520563_NdEuMnFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520563_NdEuMnFeO6__feff_Fe_site_01,mp_1520563,NdEuMnFeO6_,01,True,True,True,0.10843812188780981,36,True,ok,True,ok
mp_1520601_Pr2FeCuO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520601_Pr2FeCuO6__feff_Fe_site_01,mp_1520601,Pr2FeCuO6_,01,True,True,True,0.045617414688677305,32,True,ok,True,ok
mp_1520724_KNdZrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520724_KNdZrFeO6__feff_Fe_site_01,mp_1520724,KNdZrFeO6_,01,True,True,True,0.09409380361665245,40,True,ok,True,ok
mp_1520747_KPrFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520747_KPrFeO34__feff_Fe_site_01,mp_1520747,KPrFeO34_,01,True,True,True,0.04850084265184058,34,True,ok,True,ok
mp_1520748_KSrSmFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520748_KSrSmFeO6__feff_Fe_site_01,mp_1520748,KSrSmFeO6_,01,True,True,True,0.07823991679848533,37,True,ok,True,ok
mp_1520811_KLaFeSbO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520811_KLaFeSbO6__feff_Fe_site_01,mp_1520811,KLaFeSbO6_,01,True,True,True,0.1109027429917997,38,True,ok,True,ok
mp_1520852_BaPrFeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520852_BaPrFeSnO6__feff_Fe_site_01,mp_1520852,BaPrFeSnO6_,01,True,True,True,0.11824151811908878,37,True,ok,True,ok
mp_1520924_Eu2FeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520924_Eu2FeSnO6__feff_Fe_site_01,mp_1520924,Eu2FeSnO6_,01,True,True,True,0.07954692515020201,36,True,ok,True,ok
mp_1520955_Eu2FeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1520955_Eu2FeSnO6__feff_Fe_site_01,mp_1520955,Eu2FeSnO6_,01,True,True,True,0.1125204883195293,34,True,ok,True,ok
mp_1521034_NaDyFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521034_NaDyFeO34__feff_Fe_site_01,mp_1521034,NaDyFeO34_,01,True,True,True,0.03639824649093354,26,True,ok,True,ok
mp_1521041_Eu2FeWO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521041_Eu2FeWO6__feff_Fe_site_01,mp_1521041,Eu2FeWO6_,01,True,True,True,0.11866447746178992,35,True,ok,True,ok
mp_1521076_SrSmFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521076_SrSmFeO34__feff_Fe_site_01,mp_1521076,SrSmFeO34_,01,True,True,True,0.07553435496439967,36,True,ok,True,ok
mp_1521180_BaEuFeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521180_BaEuFeSnO6__feff_Fe_site_01,mp_1521180,BaEuFeSnO6_,01,True,True,True,0.11115505590251197,37,True,ok,True,ok
mp_1521193_NaNdFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521193_NaNdFeO34__feff_Fe_site_01,mp_1521193,NaNdFeO34_,01,True,True,True,0.05140344857596977,34,True,ok,True,ok
mp_1521506_KEuHfFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521506_KEuHfFeO6__feff_Fe_site_01,mp_1521506,KEuHfFeO6_,01,True,True,True,0.08287975150599179,39,True,ok,True,ok
mp_1521510_Sr2CeFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521510_Sr2CeFeO6__feff_Fe_site_01,mp_1521510,Sr2CeFeO6_,01,True,True,True,0.09532229314753976,41,True,ok,True,ok
mp_1521616_KCaLaFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521616_KCaLaFeO6__feff_Fe_site_01,mp_1521616,KCaLaFeO6_,01,True,True,True,0.061540709628679094,34,True,ok,True,ok
mp_1521619_CaEuNbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521619_CaEuNbFeO6__feff_Fe_site_01,mp_1521619,CaEuNbFeO6_,01,True,True,True,0.09328525953135171,40,True,ok,True,ok
mp_1521624_NaCaYFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521624_NaCaYFeO6__feff_Fe_site_01,mp_1521624,NaCaYFeO6_,01,True,True,True,0.06663361737235271,38,True,ok,True,ok
mp_1521637_Ca2ZrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521637_Ca2ZrFeO6__feff_Fe_site_01,mp_1521637,Ca2ZrFeO6_,01,True,True,True,0.08497668946150971,39,True,ok,True,ok
mp_1521656_KCaGdFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521656_KCaGdFeO6__feff_Fe_site_01,mp_1521656,KCaGdFeO6_,01,True,True,True,0.08432920938366349,38,True,ok,True,ok
mp_1521662_CaNbFeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521662_CaNbFeSnO6__feff_Fe_site_01,mp_1521662,CaNbFeSnO6_,01,True,True,True,0.10278710366136798,38,True,ok,True,ok
mp_1521691_NaPrZrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521691_NaPrZrFeO6__feff_Fe_site_01,mp_1521691,NaPrZrFeO6_,01,True,True,True,0.0676054433383402,37,True,ok,True,ok
mp_1521717_SrCaFeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521717_SrCaFeSnO6__feff_Fe_site_01,mp_1521717,SrCaFeSnO6_,01,True,True,True,0.08634830260587624,36,True,ok,True,ok
mp_1521728_BaSrCaFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521728_BaSrCaFeO6__feff_Fe_site_01,mp_1521728,BaSrCaFeO6_,01,True,True,True,0.06189184680081148,39,True,ok,True,ok
mp_1521765_SrCaSmFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521765_SrCaSmFeO6__feff_Fe_site_01,mp_1521765,SrCaSmFeO6_,01,True,True,True,0.061361086473137184,36,True,ok,True,ok
mp_1521829_BaCaTbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521829_BaCaTbFeO6__feff_Fe_site_01,mp_1521829,BaCaTbFeO6_,01,True,True,True,0.09518842387339271,38,True,ok,True,ok
mp_1521831_BaCaSmFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521831_BaCaSmFeO6__feff_Fe_site_01,mp_1521831,BaCaSmFeO6_,01,True,True,True,0.0860716017272469,36,True,ok,True,ok
mp_1521864_NaCaTbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521864_NaCaTbFeO6__feff_Fe_site_01,mp_1521864,NaCaTbFeO6_,01,True,True,True,0.07636650296122391,36,True,ok,True,ok
mp_1521866_SrCaSmFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1521866_SrCaSmFeO6__feff_Fe_site_01,mp_1521866,SrCaSmFeO6_,01,True,True,True,0.08533760755687532,36,True,ok,True,ok
mp_1522041_EuHfFeBiO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522041_EuHfFeBiO6__feff_Fe_site_01,mp_1522041,EuHfFeBiO6_,01,True,True,True,0.10559182417948401,38,True,ok,True,ok
mp_1522047_NaPrDyFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522047_NaPrDyFeO6__feff_Fe_site_01,mp_1522047,NaPrDyFeO6_,01,True,True,True,0.07713229651569883,35,True,ok,True,ok
mp_1522063_BaDyFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522063_BaDyFeO34__feff_Fe_site_01,mp_1522063,BaDyFeO34_,01,True,True,True,0.06703993545473494,34,True,ok,True,ok
mp_1522066_Sr2TbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522066_Sr2TbFeO6__feff_Fe_site_01,mp_1522066,Sr2TbFeO6_,01,True,True,True,0.09860709759118219,38,True,ok,True,ok
mp_1522067_BaInFeWO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522067_BaInFeWO6__feff_Fe_site_01,mp_1522067,BaInFeWO6_,01,True,True,True,0.0911169192688697,36,True,ok,True,ok
mp_1522081_SrEuYFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522081_SrEuYFeO6__feff_Fe_site_01,mp_1522081,SrEuYFeO6_,01,True,True,True,0.08174463130854119,34,True,ok,True,ok
mp_1522103_BaSrCeFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522103_BaSrCeFeO6__feff_Fe_site_01,mp_1522103,BaSrCeFeO6_,01,True,True,True,0.09121678786261005,41,True,ok,True,ok
mp_1522159_BaSrFeBiO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522159_BaSrFeBiO6__feff_Fe_site_01,mp_1522159,BaSrFeBiO6_,01,True,True,True,0.09335139803269023,39,True,ok,True,ok
mp_1522180_KLaNbFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522180_KLaNbFeO6__feff_Fe_site_01,mp_1522180,KLaNbFeO6_,01,True,True,True,0.09271377775825629,40,True,ok,True,ok
mp_1522264_EuZrFeBiO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522264_EuZrFeBiO6__feff_Fe_site_01,mp_1522264,EuZrFeBiO6_,01,True,True,True,0.1041438845688186,39,True,ok,True,ok
mp_1522267_BaNaPrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522267_BaNaPrFeO6__feff_Fe_site_01,mp_1522267,BaNaPrFeO6_,01,True,True,True,0.07935184377482371,39,True,ok,True,ok
mp_1522277_Na2CeFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522277_Na2CeFeO6__feff_Fe_site_01,mp_1522277,Na2CeFeO6_,01,True,True,True,0.0749748149892946,37,True,ok,True,ok
mp_1522287_NaPrFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522287_NaPrFeO34__feff_Fe_site_01,mp_1522287,NaPrFeO34_,01,True,True,True,0.050342315455934164,36,True,ok,True,ok
mp_1522302_SrEuFeSnO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522302_SrEuFeSnO6__feff_Fe_site_01,mp_1522302,SrEuFeSnO6_,01,True,True,True,0.08392050276585476,36,True,ok,True,ok
mp_1522366_EuZrFeBiO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522366_EuZrFeBiO6__feff_Fe_site_01,mp_1522366,EuZrFeBiO6_,01,True,True,True,0.07545713011057864,42,True,ok,True,ok
mp_1522481_BaNdFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522481_BaNdFeO34__feff_Fe_site_01,mp_1522481,BaNdFeO34_,01,True,True,True,0.07533386780788501,34,True,ok,True,ok
mp_1522517_NaSrCeFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522517_NaSrCeFeO6__feff_Fe_site_01,mp_1522517,NaSrCeFeO6_,01,True,True,True,0.08469926149576956,38,True,ok,True,ok
mp_1522577_KPrDyFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522577_KPrDyFeO6__feff_Fe_site_01,mp_1522577,KPrDyFeO6_,01,True,True,True,0.09411665408579983,40,True,ok,True,ok
mp_1522589_KEuZrFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522589_KEuZrFeO6__feff_Fe_site_01,mp_1522589,KEuZrFeO6_,01,True,True,True,0.07973767355145185,40,True,ok,True,ok
mp_1522620_BaSrSmFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522620_BaSrSmFeO6__feff_Fe_site_01,mp_1522620,BaSrSmFeO6_,01,True,True,True,0.08215567935126625,37,True,ok,True,ok
mp_1522629_KGdFeO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522629_KGdFeO32__feff_Fe_site_01,mp_1522629,KGdFeO32_,01,True,True,True,0.04360422666134422,36,True,ok,True,ok
mp_1522660_NaSrLaFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522660_NaSrLaFeO6__feff_Fe_site_01,mp_1522660,NaSrLaFeO6_,01,True,True,True,0.0832681774327835,37,True,ok,True,ok
mp_1522719_KGdFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522719_KGdFeO34__feff_Fe_site_01,mp_1522719,KGdFeO34_,01,True,True,True,0.03784811728514301,31,True,ok,True,ok
mp_1522734_NaPrYFeO6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522734_NaPrYFeO6__feff_Fe_site_01,mp_1522734,NaPrYFeO6_,01,True,True,True,0.0711235993498857,38,True,ok,True,ok
mp_1522788_KTbFeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1522788_KTbFeO34__feff_Fe_site_01,mp_1522788,KTbFeO34_,01,True,True,True,0.04786703438127241,30,True,ok,True,ok
