folder_name,folder_path,mp_id,formula,site_nn,has_chi1,has_xmu,has_poscar,chi_std,chi1_valid,chi1_reason,xmu_valid,xmu_reason
mp_2230085_Rb8MgFeO42__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230085_Rb8MgFeO42__feff_Fe_site_01,mp_2230085,Rb8MgFeO42_,01,True,True,True,0.1531691924642521,True,ok,True,ok
mp_2230086_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230086_MgFe6OF6__feff_Fe_site_01,mp_2230086,MgFe6OF6_,01,True,True,True,0.17208885537070143,True,ok,True,ok
mp_2230090_Na4MgFe2O52__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230090_Na4MgFe2O52__feff_Fe_site_01,mp_2230090,Na4MgFe2O52_,01,True,True,True,0.180571912953584,True,ok,True,ok
mp_22300_FeCo2Ge_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_22300_FeCo2Ge_feff_Fe_site_01,mp_22300,FeCo2Ge,01,True,True,True,0.33879638798762296,True,ok,True,ok
mp_2230131_MgFe6O11F__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230131_MgFe6O11F__feff_Fe_site_01,mp_2230131,MgFe6O11F_,01,True,True,True,0.18743342309480096,True,ok,True,ok
mp_2230137_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230137_MgFe6OF6__feff_Fe_site_01,mp_2230137,MgFe6OF6_,01,True,True,True,0.20269590442980537,True,ok,True,ok
mp_2230138_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230138_MgFe6OF6__feff_Fe_site_01,mp_2230138,MgFe6OF6_,01,True,True,True,0.18325293752785182,True,ok,True,ok
mp_2230150_Sr4MgFe4O11__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230150_Sr4MgFe4O11__feff_Fe_site_01,mp_2230150,Sr4MgFe4O11_,01,True,True,True,0.17129422475231837,True,ok,True,ok
mp_2230156_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230156_MgFe6OF6__feff_Fe_site_01,mp_2230156,MgFe6OF6_,01,True,True,True,0.12669575869589714,True,ok,True,ok
mp_2230157_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230157_MgFe6OF6__feff_Fe_site_01,mp_2230157,MgFe6OF6_,01,True,True,True,0.16976938135779757,True,ok,True,ok
mp_2230159_Ba2Nd2MgFe2O52__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230159_Ba2Nd2MgFe2O52__feff_Fe_site_01,mp_2230159,Ba2Nd2MgFe2O52_,01,True,True,True,0.14301048128356472,True,ok,True,ok
mp_2230169_Ba2Nd2MgFe2O52__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230169_Ba2Nd2MgFe2O52__feff_Fe_site_01,mp_2230169,Ba2Nd2MgFe2O52_,01,True,True,True,0.14173027462633475,True,ok,True,ok
mp_2230171_MgFe3PO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230171_MgFe3PO43__feff_Fe_site_01,mp_2230171,MgFe3PO43_,01,True,True,True,0.16620679699592833,True,ok,True,ok
mp_2230177_Na8MgFeO42__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230177_Na8MgFeO42__feff_Fe_site_01,mp_2230177,Na8MgFeO42_,01,True,True,True,0.1559241768027333,True,ok,True,ok
mp_2230179_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230179_MgFe6OF6__feff_Fe_site_01,mp_2230179,MgFe6OF6_,01,True,True,True,0.13304841425443917,True,ok,True,ok
mp_2230180_MgFe2CoO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230180_MgFe2CoO34__feff_Fe_site_01,mp_2230180,MgFe2CoO34_,01,True,True,True,0.19831582894852914,True,ok,True,ok
mp_2230209_Sr4MgFe2O52__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230209_Sr4MgFe2O52__feff_Fe_site_01,mp_2230209,Sr4MgFe2O52_,01,True,True,True,0.17280795032398294,True,ok,True,ok
mp_2230230_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230230_MgFe6OF6__feff_Fe_site_01,mp_2230230,MgFe6OF6_,01,True,True,True,0.17458324807008324,True,ok,True,ok
mp_2230234_MgFe4CoO62__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230234_MgFe4CoO62__feff_Fe_site_01,mp_2230234,MgFe4CoO62_,01,True,True,True,0.15847798059930965,True,ok,True,ok
mp_2230235_MgV4FeCoO12__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230235_MgV4FeCoO12__feff_Fe_site_01,mp_2230235,MgV4FeCoO12_,01,True,True,True,0.1608835984341202,True,ok,True,ok
mp_2230246_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230246_MgFe6OF6__feff_Fe_site_01,mp_2230246,MgFe6OF6_,01,True,True,True,0.15508499005013734,True,ok,True,ok
mp_2230247_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230247_MgFe6OF6__feff_Fe_site_01,mp_2230247,MgFe6OF6_,01,True,True,True,0.1516550846548536,True,ok,True,ok
mp_2230258_MgFe6O3F3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230258_MgFe6O3F3__feff_Fe_site_01,mp_2230258,MgFe6O3F3_,01,True,True,True,0.17832483631124513,True,ok,True,ok
mp_2230266_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230266_MgFe6O5F2__feff_Fe_site_01,mp_2230266,MgFe6O5F2_,01,True,True,True,0.20225309971377547,True,ok,True,ok
mp_2230267_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230267_MgFe6OF6__feff_Fe_site_01,mp_2230267,MgFe6OF6_,01,True,True,True,0.14691411462960732,True,ok,True,ok
mp_2230269_MgFeCo5O12__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230269_MgFeCo5O12__feff_Fe_site_01,mp_2230269,MgFeCo5O12_,01,True,True,True,0.24585990621820458,True,ok,True,ok
mp_2230283_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230283_MgFe6O5F2__feff_Fe_site_01,mp_2230283,MgFe6O5F2_,01,True,True,True,0.1633786599504419,True,ok,True,ok
mp_2230288_SrMgFe2SeO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230288_SrMgFe2SeO34__feff_Fe_site_01,mp_2230288,SrMgFe2SeO34_,01,True,True,True,0.12761301791823065,True,ok,True,ok
mp_2230289_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230289_MgFe6OF6__feff_Fe_site_01,mp_2230289,MgFe6OF6_,01,True,True,True,0.13813448446768736,True,ok,True,ok
mp_2230292_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230292_MgFe6OF6__feff_Fe_site_01,mp_2230292,MgFe6OF6_,01,True,True,True,0.18148701300953737,True,ok,True,ok
mp_2230294_Eu4MgFe2O52__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230294_Eu4MgFe2O52__feff_Fe_site_01,mp_2230294,Eu4MgFe2O52_,01,True,True,True,0.1508162555955222,True,ok,True,ok
mp_2230295_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230295_MgFe6OF6__feff_Fe_site_01,mp_2230295,MgFe6OF6_,01,True,True,True,0.15671942705172862,True,ok,True,ok
mp_2230309_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230309_MgFe6OF6__feff_Fe_site_01,mp_2230309,MgFe6OF6_,01,True,True,True,0.17334346015507734,True,ok,True,ok
mp_2230317_MgFeCo5O12__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230317_MgFeCo5O12__feff_Fe_site_01,mp_2230317,MgFeCo5O12_,01,True,True,True,0.19239100065475184,True,ok,True,ok
mp_2230319_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230319_MgFe6OF6__feff_Fe_site_01,mp_2230319,MgFe6OF6_,01,True,True,True,0.13695917762590984,True,ok,True,ok
mp_2230321_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230321_MgFe6OF6__feff_Fe_site_01,mp_2230321,MgFe6OF6_,01,True,True,True,0.16836203922106374,True,ok,True,ok
mp_2230325_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230325_MgFe6OF6__feff_Fe_site_01,mp_2230325,MgFe6OF6_,01,True,True,True,0.1683180280803927,True,ok,True,ok
mp_2230332_MgMn4FeO62__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230332_MgMn4FeO62__feff_Fe_site_01,mp_2230332,MgMn4FeO62_,01,True,True,True,0.22313452581456444,True,ok,True,ok
mp_2230334_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230334_MgFe6OF6__feff_Fe_site_01,mp_2230334,MgFe6OF6_,01,True,True,True,0.17584623591753934,True,ok,True,ok
mp_2230337_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230337_MgFe6O5F2__feff_Fe_site_01,mp_2230337,MgFe6O5F2_,01,True,True,True,0.18284326457927885,True,ok,True,ok
mp_2230338_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230338_MgFe6O5F2__feff_Fe_site_01,mp_2230338,MgFe6O5F2_,01,True,True,True,0.18307522578729346,True,ok,True,ok
mp_2230347_MgFe4TeO62__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230347_MgFe4TeO62__feff_Fe_site_01,mp_2230347,MgFe4TeO62_,01,True,True,True,0.17977420059994767,True,ok,True,ok
mp_2230354_MgFe6O7F5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230354_MgFe6O7F5__feff_Fe_site_01,mp_2230354,MgFe6O7F5_,01,True,True,True,0.1692226366402528,True,ok,True,ok
mp_2230358_MgFe3PO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230358_MgFe3PO43__feff_Fe_site_01,mp_2230358,MgFe3PO43_,01,True,True,True,0.10776757109178796,True,ok,True,ok
mp_2230359_MgFe2SbO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230359_MgFe2SbO34__feff_Fe_site_01,mp_2230359,MgFe2SbO34_,01,True,True,True,0.1721086344123143,True,ok,True,ok
mp_2230368_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230368_MgFe6OF6__feff_Fe_site_01,mp_2230368,MgFe6OF6_,01,True,True,True,0.14347612098461424,True,ok,True,ok
mp_2230375_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230375_MgFe6OF6__feff_Fe_site_01,mp_2230375,MgFe6OF6_,01,True,True,True,0.16642271772494974,True,ok,True,ok
mp_2230387_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230387_MgFe6OF6__feff_Fe_site_01,mp_2230387,MgFe6OF6_,01,True,True,True,0.1593577014393186,True,ok,True,ok
mp_2230391_MgFe6O11F__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230391_MgFe6O11F__feff_Fe_site_01,mp_2230391,MgFe6O11F_,01,True,True,True,0.17768435104613392,True,ok,True,ok
mp_2230416_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230416_MgFe6O5F2__feff_Fe_site_01,mp_2230416,MgFe6O5F2_,01,True,True,True,0.1855179950228151,True,ok,True,ok
mp_2230430_MgFe6O2F4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230430_MgFe6O2F4__feff_Fe_site_01,mp_2230430,MgFe6O2F4_,01,True,True,True,0.16906782631360878,True,ok,True,ok
mp_2230433_MgV5FeO12__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230433_MgV5FeO12__feff_Fe_site_01,mp_2230433,MgV5FeO12_,01,True,True,True,0.14325872292113348,True,ok,True,ok
mp_2230440_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230440_MgFe6OF6__feff_Fe_site_01,mp_2230440,MgFe6OF6_,01,True,True,True,0.1716944551903841,True,ok,True,ok
mp_2230444_MgFe6O7F5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230444_MgFe6O7F5__feff_Fe_site_01,mp_2230444,MgFe6O7F5_,01,True,True,True,0.14951125948494776,True,ok,True,ok
mp_2230454_MgFe6O11F__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230454_MgFe6O11F__feff_Fe_site_01,mp_2230454,MgFe6O11F_,01,True,True,True,0.17972825199214232,True,ok,True,ok
mp_2230457_MgFe6O7F5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230457_MgFe6O7F5__feff_Fe_site_01,mp_2230457,MgFe6O7F5_,01,True,True,True,0.13341546844633567,True,ok,True,ok
mp_2230461_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230461_MgFe6OF6__feff_Fe_site_01,mp_2230461,MgFe6OF6_,01,True,True,True,0.178916386038082,True,ok,True,ok
mp_2230499_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230499_MgFe6O5F2__feff_Fe_site_01,mp_2230499,MgFe6O5F2_,01,True,True,True,0.16707378702705758,True,ok,True,ok
mp_2230505_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230505_MgFe6OF6__feff_Fe_site_01,mp_2230505,MgFe6OF6_,01,True,True,True,0.15089315912763196,True,ok,True,ok
mp_2230517_MgFe6O2F4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230517_MgFe6O2F4__feff_Fe_site_01,mp_2230517,MgFe6O2F4_,01,True,True,True,0.2007438422941501,True,ok,True,ok
mp_2230521_MgFe6O7F5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230521_MgFe6O7F5__feff_Fe_site_01,mp_2230521,MgFe6O7F5_,01,True,True,True,0.17729581160961755,True,ok,True,ok
mp_2230529_Na8MgFeO42__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230529_Na8MgFeO42__feff_Fe_site_01,mp_2230529,Na8MgFeO42_,01,True,True,True,0.16137842764318783,True,ok,True,ok
mp_2230542_MgFe4TeO62__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230542_MgFe4TeO62__feff_Fe_site_01,mp_2230542,MgFe4TeO62_,01,True,True,True,0.18878295710045584,True,ok,True,ok
mp_2230550_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230550_MgFe6OF6__feff_Fe_site_01,mp_2230550,MgFe6OF6_,01,True,True,True,0.20205116324443465,True,ok,True,ok
mp_2230552_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230552_MgFe6OF6__feff_Fe_site_01,mp_2230552,MgFe6OF6_,01,True,True,True,0.19134827008271263,True,ok,True,ok
mp_2230556_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230556_MgFe6OF6__feff_Fe_site_01,mp_2230556,MgFe6OF6_,01,True,True,True,0.2109964024554218,True,ok,True,ok
mp_2230570_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230570_MgFe6O5F2__feff_Fe_site_01,mp_2230570,MgFe6O5F2_,01,True,True,True,0.17857973392693624,True,ok,True,ok
mp_2230597_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230597_MgFe6O5F2__feff_Fe_site_01,mp_2230597,MgFe6O5F2_,01,True,True,True,0.18165267840342023,True,ok,True,ok
mp_2230603_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230603_MgFe6OF6__feff_Fe_site_01,mp_2230603,MgFe6OF6_,01,True,True,True,0.1644274459114935,True,ok,True,ok
mp_2230608_Rb8MgFeO42__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230608_Rb8MgFeO42__feff_Fe_site_01,mp_2230608,Rb8MgFeO42_,01,True,True,True,0.12657964738885133,True,ok,True,ok
mp_2230636_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230636_MgFe6OF6__feff_Fe_site_01,mp_2230636,MgFe6OF6_,01,True,True,True,0.1562734452309869,True,ok,True,ok
mp_2230640_Rb8MgFeO42__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230640_Rb8MgFeO42__feff_Fe_site_01,mp_2230640,Rb8MgFeO42_,01,True,True,True,0.14309156862931197,True,ok,True,ok
mp_2230643_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230643_MgFe6O5F2__feff_Fe_site_01,mp_2230643,MgFe6O5F2_,01,True,True,True,0.18677797611426009,True,ok,True,ok
mp_2230658_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230658_MgFe6O5F2__feff_Fe_site_01,mp_2230658,MgFe6O5F2_,01,True,True,True,0.174533725757124,True,ok,True,ok
mp_2230664_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230664_MgFe6O5F2__feff_Fe_site_01,mp_2230664,MgFe6O5F2_,01,True,True,True,0.1936444222680604,True,ok,True,ok
mp_2230699_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230699_MgFe6O5F2__feff_Fe_site_01,mp_2230699,MgFe6O5F2_,01,True,True,True,0.17387887931150142,True,ok,True,ok
mp_2230701_MgV4FeO62__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230701_MgV4FeO62__feff_Fe_site_01,mp_2230701,MgV4FeO62_,01,True,True,True,0.17597088095690375,True,ok,True,ok
mp_2230705_Ba4MgFe2O52__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230705_Ba4MgFe2O52__feff_Fe_site_01,mp_2230705,Ba4MgFe2O52_,01,True,True,True,0.10293404781383057,True,ok,True,ok
mp_2230708_MgFe6O5F2__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230708_MgFe6O5F2__feff_Fe_site_01,mp_2230708,MgFe6O5F2_,01,True,True,True,0.18588449502968518,True,ok,True,ok
mp_2230716_MgFe6O7F5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230716_MgFe6O7F5__feff_Fe_site_01,mp_2230716,MgFe6O7F5_,01,True,True,True,0.11835556033400513,True,ok,True,ok
mp_2230727_MgMn5FeO12__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230727_MgMn5FeO12__feff_Fe_site_01,mp_2230727,MgMn5FeO12_,01,True,True,True,0.1835011604191631,True,ok,True,ok
mp_2230732_MgFe6O11F__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230732_MgFe6O11F__feff_Fe_site_01,mp_2230732,MgFe6O11F_,01,True,True,True,0.1886828021497567,True,ok,True,ok
mp_2230740_MgFe6O11F__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230740_MgFe6O11F__feff_Fe_site_01,mp_2230740,MgFe6O11F_,01,True,True,True,0.18272800442668696,True,ok,True,ok
mp_2230744_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230744_MgFe6OF6__feff_Fe_site_01,mp_2230744,MgFe6OF6_,01,True,True,True,0.1763104656191399,True,ok,True,ok
mp_2230746_MgFe6O2F4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230746_MgFe6O2F4__feff_Fe_site_01,mp_2230746,MgFe6O2F4_,01,True,True,True,0.16433323302644884,True,ok,True,ok
mp_2230749_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230749_MgFe6OF6__feff_Fe_site_01,mp_2230749,MgFe6OF6_,01,True,True,True,0.1355899562338216,True,ok,True,ok
mp_2230762_MgMn5FeO12__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230762_MgMn5FeO12__feff_Fe_site_01,mp_2230762,MgMn5FeO12_,01,True,True,True,0.20362630107691987,True,ok,True,ok
mp_2230768_MgFe6O7F5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230768_MgFe6O7F5__feff_Fe_site_01,mp_2230768,MgFe6O7F5_,01,True,True,True,0.1593305343126896,True,ok,True,ok
mp_2230770_MgFe6O3F3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230770_MgFe6O3F3__feff_Fe_site_01,mp_2230770,MgFe6O3F3_,01,True,True,True,0.20786068916934156,True,ok,True,ok
mp_2230772_MgFe3PO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230772_MgFe3PO43__feff_Fe_site_01,mp_2230772,MgFe3PO43_,01,True,True,True,0.13573500697798338,True,ok,True,ok
mp_2230776_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230776_MgFe6OF6__feff_Fe_site_01,mp_2230776,MgFe6OF6_,01,True,True,True,0.1156584211802991,True,ok,True,ok
mp_2230781_MgFeCo5O12__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230781_MgFeCo5O12__feff_Fe_site_01,mp_2230781,MgFeCo5O12_,01,True,True,True,0.22501920350183338,True,ok,True,ok
mp_2230794_MgFe6OF6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230794_MgFe6OF6__feff_Fe_site_01,mp_2230794,MgFe6OF6_,01,True,True,True,0.18913867895498465,True,ok,True,ok
mp_2230796_Sr4MgFe4O11__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230796_Sr4MgFe4O11__feff_Fe_site_01,mp_2230796,Sr4MgFe4O11_,01,True,True,True,0.16277495414700485,True,ok,True,ok
mp_2230800_MgFe6O11F__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_2230800_MgFe6O11F__feff_Fe_site_01,mp_2230800,MgFe6O11F_,01,True,True,True,0.18921667432967815,True,ok,True,ok
