mp_id,formula,folder_name,folder_path,site_nn,total_sites,valid_sites,prim_n_atoms,prim_reason
mp_760175,LiFe2OF3_,mp_760175_LiFe2OF3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760175_LiFe2OF3__feff_Fe_site_01,1,1,1,28,ok
mp_760195,Li3Fe4BO34_,mp_760195_Li3Fe4BO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760195_Li3Fe4BO34__feff_Fe_site_01,1,1,1,46,ok
mp_760214,Li6MnFeO32_,mp_760214_Li6MnFeO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760214_Li6MnFeO32__feff_Fe_site_01,1,1,1,15,ok
mp_760227,LiFe2BO32_,mp_760227_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760227_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_760243,Li5Fe8BO38_,mp_760243_Li5Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760243_Li5Fe8BO38__feff_Fe_site_01,1,1,1,45,ok
mp_760247,Na2FeO3_,mp_760247_Na2FeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760247_Na2FeO3__feff_Fe_site_01,1,1,1,12,ok
mp_760248,LiFe2BO32_,mp_760248_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760248_LiFe2BO32__feff_Fe_site_01,1,1,1,22,ok
mp_760254,Li5Fe8BO38_,mp_760254_Li5Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760254_Li5Fe8BO38__feff_Fe_site_01,1,1,1,45,ok
mp_760257,LiFe2BO32_,mp_760257_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760257_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_760263,Na8Fe7PO48_,mp_760263_Na8Fe7PO48__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760263_Na8Fe7PO48__feff_Fe_site_01,1,1,1,55,ok
mp_760268,Li5Fe8BO38_,mp_760268_Li5Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760268_Li5Fe8BO38__feff_Fe_site_01,1,1,1,45,ok
mp_760269,Li5Fe2BO42_,mp_760269_Li5Fe2BO42__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760269_Li5Fe2BO42__feff_Fe_site_01,1,1,1,34,ok
mp_760275,LiFe2BO32_,mp_760275_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760275_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_760279,Li5Fe8BO38_,mp_760279_Li5Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760279_Li5Fe8BO38__feff_Fe_site_01,1,1,1,45,ok
mp_760280,LiFe2BO32_,mp_760280_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760280_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_760281,LiFe2BO32_,mp_760281_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760281_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_760284,LiFe2BO32_,mp_760284_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760284_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_760290,Li4Mn3Fe3WO82_,mp_760290_Li4Mn3Fe3WO82__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760290_Li4Mn3Fe3WO82__feff_Fe_site_01,1,1,1,28,ok
mp_760295,Li3CrFe3O8_,mp_760295_Li3CrFe3O8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760295_Li3CrFe3O8__feff_Fe_site_01,1,1,1,30,ok
mp_760302,Li4Fe3Co3NiO82_,mp_760302_Li4Fe3Co3NiO82__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760302_Li4Fe3Co3NiO82__feff_Fe_site_01,1,1,1,28,ok
mp_760310,LiFe2BO32_,mp_760310_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760310_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_760318,Na5FeO4_,mp_760318_Na5FeO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760318_Na5FeO4__feff_Fe_site_01,1,1,1,80,ok
mp_760324,Li3Fe8BO38_,mp_760324_Li3Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760324_Li3Fe8BO38__feff_Fe_site_01,1,1,1,43,ok
mp_760335,Li3FeO4_,mp_760335_Li3FeO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760335_Li3FeO4__feff_Fe_site_01,1,1,1,8,ok
mp_760343,FePO4_,mp_760343_FePO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760343_FePO4__feff_Fe_site_01,1,1,1,6,ok
mp_760345,Li3TiFe3O8_,mp_760345_Li3TiFe3O8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760345_Li3TiFe3O8__feff_Fe_site_01,1,1,1,30,ok
mp_760352,LiFe2BO32_,mp_760352_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760352_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_760354,LiFeF3,mp_760354_LiFeF3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760354_LiFeF3_feff_Fe_site_01,1,3,3,15,ok
mp_760363,LiFe2OF3_,mp_760363_LiFe2OF3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760363_LiFe2OF3__feff_Fe_site_01,1,1,1,28,ok
mp_760364,Li2NbFe3O8_,mp_760364_Li2NbFe3O8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760364_Li2NbFe3O8__feff_Fe_site_01,1,1,1,56,ok
mp_760680,Li2Fe12P7,mp_760680_Li2Fe12P7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760680_Li2Fe12P7_feff_Fe_site_01,1,4,4,21,ok
mp_760788,Li4Fe5NiPO46_,mp_760788_Li4Fe5NiPO46__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760788_Li4Fe5NiPO46__feff_Fe_site_01,1,1,1,40,ok
mp_760809,Li3FeO32_,mp_760809_Li3FeO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760809_Li3FeO32__feff_Fe_site_01,1,1,1,66,ok
mp_760830,Li4Fe2O5_,mp_760830_Li4Fe2O5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760830_Li4Fe2O5__feff_Fe_site_01,1,1,1,44,ok
mp_760831,V2Fe3SbPO46_,mp_760831_V2Fe3SbPO46__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760831_V2Fe3SbPO46__feff_Fe_site_01,1,1,1,36,ok
mp_760833,LiFeO3_,mp_760833_LiFeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760833_LiFeO3__feff_Fe_site_01,1,1,1,60,ok
mp_760848,Li10Fe3Co7O20_,mp_760848_Li10Fe3Co7O20__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760848_Li10Fe3Co7O20__feff_Fe_site_01,1,1,1,40,ok
mp_760932,Li4Ti3Fe3CuO82_,mp_760932_Li4Ti3Fe3CuO82__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760932_Li4Ti3Fe3CuO82__feff_Fe_site_01,1,1,1,28,ok
mp_760971,Li3Fe2SiO42_,mp_760971_Li3Fe2SiO42__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760971_Li3Fe2SiO42__feff_Fe_site_01,1,1,1,30,ok
mp_760980,FeCu5S4,mp_760980_FeCu5S4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_760980_FeCu5S4_feff_Fe_site_01,1,1,1,10,ok
mp_761017,Li7Fe4PO46_,mp_761017_Li7Fe4PO46__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761017_Li7Fe4PO46__feff_Fe_site_01,1,1,1,41,ok
mp_761060,Na3Fe2PO43_,mp_761060_Na3Fe2PO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761060_Na3Fe2PO43__feff_Fe_site_01,1,1,1,80,ok
mp_761063,Li3FeNi3O8_,mp_761063_Li3FeNi3O8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761063_Li3FeNi3O8__feff_Fe_site_01,1,1,1,30,ok
mp_761073,Na3Fe2PO43_,mp_761073_Na3Fe2PO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761073_Na3Fe2PO43__feff_Fe_site_01,1,1,1,40,ok
mp_761093,Na3Fe5O8_,mp_761093_Na3Fe5O8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761093_Na3Fe5O8__feff_Fe_site_01,1,1,1,64,ok
mp_761094,Li10FeCo9O20_,mp_761094_Li10FeCo9O20__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761094_Li10FeCo9O20__feff_Fe_site_01,1,1,1,40,ok
mp_761114,Li2Fe2CuPO43_,mp_761114_Li2Fe2CuPO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761114_Li2Fe2CuPO43__feff_Fe_site_01,1,1,1,40,ok
mp_761119,Li4Nb3Fe2Ni3O16_,mp_761119_Li4Nb3Fe2Ni3O16__feff_Fe_site_02,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761119_Li4Nb3Fe2Ni3O16__feff_Fe_site_02,2,1,1,28,ok
mp_761131,Sr2Fe23O38_,mp_761131_Sr2Fe23O38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761131_Sr2Fe23O38__feff_Fe_site_01,1,1,1,63,ok
mp_761166,LiFeF3,mp_761166_LiFeF3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761166_LiFeF3_feff_Fe_site_01,1,2,2,10,ok
mp_761176,MnFeCoPO43_,mp_761176_MnFeCoPO43__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761176_MnFeCoPO43__feff_Fe_site_01,1,1,1,72,ok
mp_761189,LiFeO3_,mp_761189_LiFeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761189_LiFeO3__feff_Fe_site_01,1,1,1,10,ok
mp_761192,LiFe2BO32_,mp_761192_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761192_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_761194,Li5Fe8BO38_,mp_761194_Li5Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761194_Li5Fe8BO38__feff_Fe_site_01,1,1,1,45,ok
mp_761195,LiFe4BO34_,mp_761195_LiFe4BO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761195_LiFe4BO34__feff_Fe_site_01,1,1,1,42,ok
mp_761198,Li5Fe8BO38_,mp_761198_Li5Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761198_Li5Fe8BO38__feff_Fe_site_01,1,1,1,45,ok
mp_761201,LiFe4BO34_,mp_761201_LiFe4BO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761201_LiFe4BO34__feff_Fe_site_01,1,1,1,42,ok
mp_761202,Li3Fe4BO34_,mp_761202_Li3Fe4BO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761202_Li3Fe4BO34__feff_Fe_site_01,1,1,1,46,ok
mp_761203,Li3Fe10O7F9_,mp_761203_Li3Fe10O7F9__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761203_Li3Fe10O7F9__feff_Fe_site_01,1,1,1,29,ok
mp_761205,Li2Fe7OF24_,mp_761205_Li2Fe7OF24__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761205_Li2Fe7OF24__feff_Fe_site_01,1,1,1,42,ok
mp_761206,LiFe8BO38_,mp_761206_LiFe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761206_LiFe8BO38__feff_Fe_site_01,1,1,1,41,ok
mp_761207,LiFe2BO32_,mp_761207_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761207_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_761209,Li3Fe4BO34_,mp_761209_Li3Fe4BO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761209_Li3Fe4BO34__feff_Fe_site_01,1,1,1,46,ok
mp_761211,Li3Fe4BO34_,mp_761211_Li3Fe4BO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761211_Li3Fe4BO34__feff_Fe_site_01,1,1,1,46,ok
mp_761212,LiFe4BO34_,mp_761212_LiFe4BO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761212_LiFe4BO34__feff_Fe_site_01,1,1,1,42,ok
mp_761213,Li3Fe8BO38_,mp_761213_Li3Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761213_Li3Fe8BO38__feff_Fe_site_01,1,1,1,43,ok
mp_761214,Li3Fe8BO38_,mp_761214_Li3Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761214_Li3Fe8BO38__feff_Fe_site_01,1,1,1,43,ok
mp_761215,Li3Fe8BO38_,mp_761215_Li3Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761215_Li3Fe8BO38__feff_Fe_site_01,1,1,1,43,ok
mp_761220,Li7Fe8BO38_,mp_761220_Li7Fe8BO38__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761220_Li7Fe8BO38__feff_Fe_site_01,1,1,1,47,ok
mp_761221,LiFe2BO32_,mp_761221_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761221_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_761222,Li3Fe4BO34_,mp_761222_Li3Fe4BO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761222_Li3Fe4BO34__feff_Fe_site_01,1,1,1,46,ok
mp_761224,LiFe2BO32_,mp_761224_LiFe2BO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761224_LiFe2BO32__feff_Fe_site_01,1,1,1,44,ok
mp_761225,LiFe4BO34_,mp_761225_LiFe4BO34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_761225_LiFe4BO34__feff_Fe_site_01,1,1,1,42,ok
